full_name,epoch_mjd,a,e,i,om,w,ma,per_y
" 15760 (1992 QB1)",57400,43.77979774771207,.06588804288760879,2.190593558513144,359.4923883460726,2.732148436159582,26.98694244840644,289.680211311811
" 15788 (1993 SB)",57400,39.29373266094012,.3198099304474024,1.939799939079037,354.9289308824215,79.44051774383237,349.7545377285713,246.31628813726
" 15789 (1993 SC)",57400,39.4003478451975,.1837225680316961,5.166652294619821,354.7476873326053,316.1980091891244,66.18558314154389,247.319458111169
" 15807 (1994 GV9)",57400,44.02075015925608,.06380068739611815,.5629330237072691,176.7464925519444,309.924418892151,68.37134690375679,292.074983564412
" 15809 (1994 JS)",57400,42.20532541994359,.216466350219148,14.03570019362763,56.2866480907162,236.8690798161886,350.5738202929454,274.194716512986
" 15810 (1994 JR1)",57400,39.36539076528577,.1183498438364974,3.808409912016377,144.6807432664234,101.2251162690923,29.73772496874849,246.990388118001
" 15820 (1994 TB)",57400,39.38401737925979,.3155120827864478,12.13897242114622,317.4810621848968,99.2670247459936,355.4181965832482,247.165712382574
" 15836 (1995 DA2)",57400,36.63197672543758,.07721505894107632,6.546989505348082,127.4342462897792,338.4301732939664,52.74785157532051,221.716867528234
" 15874 (1996 TL66)",57400,83.40348835323552,.5796747795929809,24.00577207425118,217.821008040161,184.7933120487946,6.850480111622521,761.700999299382
" 15875 (1996 TP66)",57400,39.39459354719054,.3299526110513318,5.6877452062067,316.8539162005893,75.55193557442561,22.71304414509373,247.26527973535
" 15883 (1997 CR29)",57400,47.34444149362543,.2129479438822987,19.12199486119406,127.1328123964474,302.5899126251315,65.97384009734019,325.77045828621
" 16684 (1994 JQ1)",57400,44.24783334744915,.05120506289838988,3.737605385196331,25.57549149623566,246.8474147681313,328.5501590725089,294.33792026196
" 19255 (1994 VK8)",57400,42.87363678444778,.03574397767569057,1.488563548617136,72.39244404302914,112.1111895220241,267.9249530530531,280.733143599398
" 19299 (1996 SZ4)",57400,39.52577532272423,.2567969873704398,4.744187759169753,16.03489880757713,30.49979284423462,6.833305174614163,248.501376504991
" 19308 (1996 TO66)",57400,43.1568153867015,.1209021336331305,27.49481763384048,355.2888628656519,239.0661403279746,137.1587694279217,283.519077473632
" 19521 Chaos (1998 WH24)",57400,45.79632929444582,.1056719110658963,12.05023014913271,50.02394264915865,58.40969545868838,337.2997630655622,309.923284859265
" 20000 Varuna (2000 WR106)",57400,43.12330275410432,.05046443418602523,17.1651906547657,97.29011197957321,270.8902369156037,105.1190953941048,283.188899291846
" 20108 (1995 QZ9)",57400,39.35366573603345,.1437958497853007,19.59230579196123,188.0903004720491,142.3437467575267,59.55826985944175,246.88004675659
" 20161 (1996 TR66)",57400,47.61540482383952,.3969889893040258,12.44701741908149,343.1668046376288,308.8021177534862,53.85488530393427,328.571146985061
" 24835 (1995 SM55)",57400,41.76168186107647,.1051228339325859,27.09199617098518,21.10315811606591,72.36935309323427,327.6553298811133,269.882778826244
" 24952 (1997 QJ4)",57400,39.25176628996412,.2249707042433358,16.5898852096809,346.9200843758899,82.61332289572478,337.1441401736683,245.921788575453
" 24978 (1998 HJ151)",57400,43.43630331349191,.05194942276598678,2.389191220175824,50.396456545,128.5813528580657,68.77263744639127,286.277679289608
" 26181 (1996 GQ21)",57400,94.55046097021464,.5955599199846544,13.33146283359003,194.098833469463,356.6376344712714,10.23813911069092,919.398261227512
" 26308 (1998 SM165)",57400,47.47154673552996,.368913865353544,13.52263482514595,183.2138079565096,130.5604361415766,45.53351768157398,327.083228397924
" 26375 (1999 DE9)",57400,56.00207062882302,.422493767370443,7.607550891073998,322.9089422600268,160.2357598920096,25.3850131866692,419.096785443325
" 28978 Ixion (2001 KX76)",57400,39.50474410335125,.2417074603481081,19.61928373587349,71.01941225283342,299.7303873127732,280.5399639048488,248.303065719914
" 29981 (1999 TD10)",57400,96.14234171985943,.8718907697959483,5.958635358005175,184.7812819467573,172.575069489202,6.196481705312718,942.714628321683
" 32929 (1995 QY9)",57400,39.51269786177114,.260576779997573,4.841771665960755,342.1481205121528,25.14242178889255,13.9558725848163,248.378058308082
" 33001 (1997 CU29)",57400,43.68306715794925,.03688913370138806,1.452314416029768,350.3391341628964,259.867592346774,248.7736166909883,288.720677845688
" 33128 (1998 BU48)",57400,33.44060408613871,.382354171843477,14.22737012549525,132.7052468740054,283.2020275479919,71.18011589182471,193.383480987306
" 33340 (1998 VG44)",57400,39.38205333565152,.2542917180069891,3.034346207624713,127.994683934974,324.7823450399356,2.745435806787505,247.147223733459
" 35671 (1998 SN165)",57400,37.77051191163849,.04320695731427874,4.614476202010623,192.1159546913764,268.9881301434353,282.4979039783149,232.133333849034
" 38083 Rhadamanthus (1999 HX11)",57400,39.19423604927084,.1533288286370255,12.71986607024358,9.961529325678381,82.1783288040813,97.1478108321982,245.381325469098
" 38084 (1999 HB12)",57400,56.10727204501465,.4195198227085681,13.13752662061166,166.3455587582416,66.31463454514713,357.5055729584063,420.278266973662
" 38628 Huya (2000 EB173)",57400,39.6281223960649,.2799749844403038,15.46344135982826,169.2250804203462,67.57602545227414,1.531882809823237,249.467196104293
" 40314 (1999 KR16)",57400,49.0054674654213,.3064721387238784,24.77845576952333,205.5773359020053,58.26118442415218,345.4124761220614,343.063889172334
" 42301 (2001 UR163)",57400,51.35060295272906,.282870022633197,.752381278273171,302.0846106871918,342.2027952977667,77.67492397351113,367.981955830811
" 42355 Typhon (2002 CR46)",57400,38.26398653788854,.5414560135657435,2.425207777455843,351.9098597875328,159.3215723003389,14.618980747117,236.697420392127
