name,a,e,M,w,per
duToit-Neujmin-Delporte,3.452538989318305,.4992889286810742,32.3770843557389,115.214272881255,6.41528699620548
duToit-Neujmin-Delporte,3.45215357827758,0.499040120360139,23.64084019027458,115.2325343233014,6.41421280698932
Jackson-Neujmin,4.08035723716121,0.661506727386572,19.53759774139457,200.3582618971439,8.24243409745619
Kearns-Kwee,4.489785903645472,.4754287676142775,41.68377677599364,127.5232197137293,9.51363861691776
Tsuchinshan,3.505780291945367,.5384297030693533,2.923734869534633,216.3821697146897,6.56425200029049
Shajn-Schaldach,3.680790560430611,.4256876949215883,11.56458681194695,221.9082283259649,7.06187233342162
Tsuchinshan,3.52862876870025,0.57800841084276,31.68213685772162,22.86372369456345,6.62852896118174
Wild,5.587749927389681,.6509190323024351,24.1890970612711,169.0295202220291,13.208808523438
Swift-Gehrels,4.438474029980045,.6897325315715446,34.10993526032826,96.32254809159546,9.35101442486113
Gunn,3.895945433566345,.253123704975375,274.8722127979199,212.6248044763774,7.69002055369328
"du Toit",6.00224069684791,0.787701486880903,2.748548428873332,257.249719336475,14.7054498017365
Churyumov-Gerasimenko,3.462505635805988,.64093009801435,12.8359406450424,12.80065127074631,6.44308611143738
Klemola,4.8955055208880651207437,0.6406870098523979040194,355.3616677714903,153.9795052071384,10.8318969402737
Taylor,3.881643499563681,.4144624763356466,25.83257715246469,343.4481373761716,7.64771458294199
Kojima,3.673496445990252,.4538077525760331,43.58917888161571,1.937921138531265,7.04089127921542
Clark,3.127133494405472,.498175178622493,80.75350038001254,208.9003484420799,5.53003441635884
Denning-Fujikawa,4.336084232317145,.8191545266363583,14.33936241459959,337.8580424566273,9.02931423648274
Schwassmann-Wachmann,3.090704926051694,.6856899338804724,296.7307002967511,199.3915382399436,5.43368576008167
Schwassmann-Wachmann,3.0618412252795819128437,0.6932855208263886126474,357.4384229893136,198.7994525904428,5.35774699700879
Schwassmann-Wachmann,3.063468722115394,.6922258013072282,23.73073531906494,198.8705914205202,5.36201936497173
Schwassmann-Wachmann,3.06229329930756,0.6938774627627,356.7899338999595,198.7732444491985,5.35893362989882
Schwassmann-Wachmann,3.06335181161612,0.693412971192622,349.8718318710391,198.7746010901946,5.36171242350909
Schwassmann-Wachmann,3.06483261003617,0.693565806671118,349.8454221686491,198.7738044969675,5.36560060311544
Schwassmann-Wachmann,3.04420865724153,0.691538816676964,345.3126333988963,198.869444132752,5.31153230587721
Schwassmann-Wachmann,3.06430700077958,0.693543485158215,349.8533881432975,198.7896438621016,5.36422038658229
Schwassmann-Wachmann,3.07631556437795,0.694735674965028,349.8933270105301,198.7475944367357,5.39578363248632
Schwassmann-Wachmann,3.06835160960417,0.693940938277251,349.8670730198247,198.7775561198109,5.37484432085886
Schwassmann-Wachmann,3.05239117034204,0.692288993783599,349.7850410923837,198.7643511012408,5.33296195128557
Schwassmann-Wachmann,3.08503544059736,0.695575899386973,350.0226321018555,198.7241361407526,5.4187415622391
Schwassmann-Wachmann,3.11832472400051,0.698647244447971,350.2130766954646,198.4951921977602,5.5066846858957
Schwassmann-Wachmann,3.06994234287616,0.694088213263508,349.8891512863724,198.769702114044,5.37902460370814
Schwassmann-Wachmann,3.3340747694428,0.69335823324,350.9725498756171,181.562191599204,6.08795179228671
Schwassmann-Wachmann,3.26075831524011,0.711932414090286,350.6764189561788,198.1833800675977,5.888248334766
Schwassmann-Wachmann,3.02441289019931,0.689397458779432,349.4994641452583,198.8353864788111,5.25980717089293
Schwassmann-Wachmann,2.97607817120721,0.69348697056495,349.3500381939082,204.9294792152065,5.13422271626054
Schwassmann-Wachmann,3.10529750382754,0.697573249761406,350.0091178735023,198.6608054163719,5.4722133789927
Schwassmann-Wachmann,3.07645099021487,0.694751288807723,349.8526548762619,198.7509795337178,5.39613993690678
Schwassmann-Wachmann,3.34821195686902,0.719502303654523,351.0562620415104,197.9700546537453,6.12671412915886
Schwassmann-Wachmann,3.07211624836372,0.69335823324,349.876181395664,198.0161462720894,5.38473915450535
Schwassmann-Wachmann,2.94109009142002,0.680633878945504,349.0246757133873,199.1079394823084,5.04394908784768
Schwassmann-Wachmann,3.04180282124803,0.691246808725753,352.8076642007583,198.8169658347176,5.30523699962686
Schwassmann-Wachmann,3.08254721749018,0.695367114577502,352.9561980522087,198.7526383059272,5.41218718748961
Schwassmann-Wachmann,3.06777308736794,0.69335823324,349.7867838211022,198.3713234061079,5.37332429278925
Schwassmann-Wachmann,3.0963752841415,0.696725656659651,349.9918356806567,198.7081422587468,5.44864597413083
Schwassmann-Wachmann,2.90757509348788,0.676299018237858,349.2621879338159,198.7163902725815,4.95797819317181
Schwassmann-Wachmann,3.08672271282378,0.695781146462459,349.8226734973686,198.7052943053087,5.42318760944666
Schwassmann-Wachmann,3.07520604461415,0.69335823324,349.8328553284363,197.7396253755624,5.39286478917067
Schwassmann-Wachmann,3.111488252589795,.698251127367121,349.4588799116804,198.7294365495064,5.48858571222787
Schwassmann-Wachmann,4.68497505729183,0.800195285662543,354.6531984313296,196.7656541361871,10.1407278330903
Schwassmann-Wachmann,3.05798267872401,0.69335823324,349.792353539475,199.3256981265443,5.34762240191595
Schwassmann-Wachmann,3.12759000072912,0.699842823483816,350.1270880157023,198.7225549045438,5.53124539175354
Schwassmann-Wachmann,3.03591116618305,0.69335823324,349.7146820705487,201.0885963512684,5.28983092886262
Schwassmann-Wachmann,3.07622840208973,0.694756955270123,349.895184725943,198.8011953376514,5.39555431326974
Schwassmann-Wachmann,3.0720255879213,0.69376877393668,349.9596645649388,198.1671916364014,5.38450079475938
Schwassmann-Wachmann,3.14413946156757,0.701430092385429,353.5278506404665,198.7426204960793,5.57520581298437
Schwassmann-Wachmann,3.08794215725399,0.695911908759867,353.1160119123984,198.7713164253278,5.42640166347363
Schwassmann-Wachmann,3.08744810378797,0.695799013016798,350.2237117938292,198.7098465902828,5.4250994247122
Schwassmann-Wachmann,3.139576900192716,.7009701052570073,352.8664861346379,198.7247613547488,5.56307467730175
Schwassmann-Wachmann,3.00135904388845,0.686932227480063,349.8990536028593,198.8104065064084,5.19978192644555
Schwassmann-Wachmann,3.05783304672693,0.692822353452358,349.8441439223119,198.758306151452,5.3472299051059
Schwassmann-Wachmann,3.06228436373416,0.69335823324,350.1609438825533,198.8335456057121,5.35891017438435
Schwassmann-Wachmann,2.91373418607164,0.67730146390118,349.1189465722792,198.8339738442099,4.97374020004107
Schwassmann-Wachmann,3.05014120644439,0.692470126439069,349.5464523883325,199.2512703220542,5.32706652712761
Schwassmann-Wachmann,2.89370372170499,0.675089956009265,348.8068787861384,198.92203184,4.92254048387186
Schwassmann-Wachmann,2.89390864978339,0.675069986179574,349.2480122686146,198.8670388615369,4.92306340434966
Schwassmann-Wachmann,2.96078483411662,0.682432921372534,349.641239890988,198.6920225956304,5.09469833149912
Schwassmann-Wachmann,2.96762679277048,0.682432921372534,349.5716608708024,197.9285670216984,5.11236823020815
Schwassmann-Wachmann,3.13424236839265,0.700467515087574,353.497734320052,198.7461327274749,5.54890216767565
Schwassmann-Wachmann,2.97944716240244,0.682439213725336,349.8091408149953,196.4631309954056,5.14294327620725
Schwassmann-Wachmann,2.9582410093582,0.682439213725336,349.5444421561689,199.0041336556026,5.08813390533009
Schwassmann-Wachmann,2.98917045822215,0.685673899484921,352.9315188815893,198.8097995413545,5.16813946145222
Schwassmann-Wachmann,2.97971817146176,0.684754805524033,349.306235299396,198.954825666221,5.143644991578
Schwassmann-Wachmann,2.95948456938239,0.682439213725336,349.2262840613326,198.8380687888751,5.0913426017245
Schwassmann-Wachmann,2.95954219133071,0.682462679481376,352.5033923023544,198.9127973517095,5.09149129713147
Schwassmann-Wachmann,3.04058323671172,0.691094488235562,349.6481529567639,198.7979116113036,5.30204668611781
Schwassmann-Wachmann,3.04504693747306,0.691542805405763,349.6318261550581,198.7753879911289,5.31372640270597
Schwassmann-Wachmann,3.09141865178814,0.696223718867002,349.8703461752779,198.699429249213,5.43556804196274
Schwassmann-Wachmann,2.95929756911756,0.682439213725336,349.1548474479109,198.8613490413005,5.09086005112188
Schwassmann-Wachmann,3.04704387959224,0.691771506515135,352.9190712329013,198.794770559419,5.31895437314373
Schwassmann-Wachmann,3.047706272631,0.691827563127927,352.9104171660001,198.7715535759656,5.32068888860887
Schwassmann-Wachmann,2.95951342725043,0.682453453655532,352.5678957574933,198.8488389130481,5.09141707025829
Schwassmann-Wachmann,3.05370675559865,0.692453880247705,352.9259732753705,198.8198463106619,5.33641009487744
Schwassmann-Wachmann,2.98432308707744,0.685154134205868,353.0724241337271,198.8412924261245,5.15557323377108
Schwassmann-Wachmann,3.11501747725682,0.698573546172044,353.5860078961267,198.7685231571228,5.49792655280095
Smirnova-Chernykh,4.159011689561823,.1491585383882555,270.7647282943897,86.83238075964353,8.48190519290998
Kohoutek,3.54314699923032,0.496307395647225,358.0938421757012,175.8017246617871,6.66947975418123
West-Kohoutek-Ikemura,3.471228107965556,.5385141130913966,113.4462999249071,.07725895891905298,6.46744781235278
Longmore,3.617308919458934,.3540972189354261,308.7289233421153,196.8017434288122,6.87997089710674
Gehrels,3.73590971838216,.4619028596361237,113.6399853231238,192.7544368108993,7.22109005422868
"du Toit-Hartley",2.945858611714987,.6185134899509153,5.987205298911507,281.689317338125,5.05622102755015
Peters-Hartley,4.021659589584823,.5989902415048468,352.2961693179048,339.1311051464525,8.06521897446367
Wild,3.448111475072858,.5382555635420905,327.0063173876104,41.70707542640682,6.40295056792781
Gehrels,4.142151524005956,.1228436023814659,45.78576051994936,226.3510356473145,8.43038046582958
Russell,3.33797581090783,0.517209914571475,358.1852118196531,.3762291200373954,6.09863974906463
Giclas,3.64129988065612,.4950370873283377,42.93772433397255,276.4703221093038,6.94852897128151
Boethin,5.1848871265672986652361,0.7811606261503803994017,313.1875107575854,37.61838460810365,11.8063909966417
Wild,3.604732210953487,.3720888070328248,37.39650887601581,179.1397184128221,6.84412153910879
Bus,3.439988882211404,.3890210684886514,34.66653612875152,24.71860995154904,6.38033909484806
Howell,3.108883474923954,.5630633285248894,47.06901291546103,235.9016113272215,5.48169501307388
Russell,3.7950303750386020773532,0.3992295140228890870659,345.5792320554773,249.3204450596951,7.39317670961492
Gehrels,6.04223509448231,0.509136733842498,15.38795096243373,28.23751090828684,14.8526733822416
Russell,3.900202625249658,.3290816622224581,24.55618353726403,354.6270701675999,7.70262859730285
Sanguin,5.358356865937731,.6593254789566613,23.26762816786203,163.7890342412169,12.4038256630773
Lovas,4.3912043587897438001732,0.6119295988335800018376,47.08980217124619,74.64672258105206,9.20203065177523
Russell,3.509474721117858,.3645474466609431,312.9699830189154,92.77539076444052,6.57463095303928
Machholz,3.033939724939583,.9592118287498192,77.99276065152682,14.75774840136655,5.28467914883847
Metcalf-Brewington,4.79909570735725,.4573932742257172,128.5590889656395,228.2912964551788,10.5134999955919
Takamizawa,3.808319341400365,.5605977808221723,27.5372541598409,157.8742443878394,7.43204344767768
Kowal,6.150503689944444,.2287716907957943,80.84662334200382,174.6153280631434,15.2536658124824
Hartley,3.427940771634493,.4134786464956612,359.9961396521821,181.8620636861376,6.34684900816092
Chernykh,5.7921529460737,0.594171114197868,4.64250536728102,263.1723818254981,13.9401752663891
Chernykh,5.79977321714315,0.59472156321091,.1135994534185381,263.1867780154515,13.9676942683486
Shoemaker,3.735059835182303,.4729510635048332,24.67529035923729,18.80153804163205,7.21862610252505
Hartley,3.475268743304754,.6937804720128784,225.7701522441131,181.3222857728302,6.47874361345838
Kowal,3.261966481395548,.6385033272235335,.81221554250182,200.6652170792541,5.89152118141105
"Singer Brewster",3.47004826613181,.4090801715603757,58.08508238263528,46.63529856040196,6.46415074421683
Schuster,3.758052564073794,.5886970626590886,41.37087076685697,355.958463758387,7.28538450496625
Ciffreo,3.742538067328224,.5433862742962028,29.34077526964776,358.1076586706113,7.24031634675239
Swift-Tuttle,26.0920694978266,0.963225755046038,7.631696167124212,152.9821676305871,133.281843840173
Hartley,3.61358649669657,.3150140794597391,22.27174763892074,167.7446678179486,6.86935379011257
Helin-Roman-Crockett,4.160365902658368,.1096207704078609,359.6946225231546,3.37794152502789,8.48604821158179
Urata-Niijima,3.532576715247871,.5880891107121575,37.06983589103117,21.43969131331588,6.63965639824882
Spitaler,3.681617220714808,.4244778524522092,3.940811467318436,50.02141686828044,7.06425148148293
Wiseman-Skiff,3.542193505168747,.5553841362061995,43.04266283685447,172.8342430900015,6.66678770605955
Maury,4.259707663751156,.5211645777049814,58.59101536405222,120.4104598679621,8.7918019263794
Wild,3.485256958468291,.3724795893345955,357.1913447215218,173.3190905080572,6.50669435511887
Helin-Roman-Alu,4.094989939215451,.2539816793211983,75.79965916881847,222.5869770685564,8.28681151620858
Shoemaker-Levy,3.462878805693899,.4282051070326322,333.0918387892916,302.3246544406015,6.44412774028485
Parker-Hartley,4.292462036261698,.2950453641774186,45.80860790049942,181.661715328449,8.89340144187707
Mueller,4.137763681119297,.340813229617001,43.4829148927632,30.28447308525833,8.41698837236592
Shoemaker-Holt,4.5970477676472,.1837585083825333,62.65581934941744,11.75664426964608,9.85659079960933
"de Vico",17.680816651897078628508,0.9627088867609727707019,3.765031967057799,12.99609193700053,74.3466977284963
West-Hartley,3.860744511762061,.4486260518570287,43.33196213066638,102.8202036859696,7.58603420157642
Mrkos,3.316893805338879,.5039293007848538,36.60659885636425,183.7250935905468,6.04095433940742
Spacewatch,3.127091883587495,.5123227175298782,67.20407197956034,87.19442972903114,5.52992403963982
IRAS,5.646476269897362,.6957724986244791,81.89487642320886,356.7748973871472,13.4175883366531
Holt-Olmstead,3.450569402900435,.3607275357804062,334.6551575839263,6.713344480762474,6.40979814005539
Shoemaker-Holt,4.48815742820982,0.321040052243999,325.56444834641,210.1922243172213,9.50846309556443
Shoemaker-Holt,4.5127587101054773555119,0.3199662500875177228998,21.63583339799928,210.4329771088858,9.58674933349649
Shoemaker-Levy,4.278372420557185,.08529992366081832,52.12035466433725,309.1197468250286,8.84964972339904
McNaught-Hughes,3.543602890259892,.411707591006842,92.30573290980611,224.440632076287,6.67076702244711
Mueller,3.679142246300213,.3432245787360794,78.99002033324929,179.2763173970513,7.05712924338311
Helin-Roman-Alu,4.079419111816716,.5323089959541165,21.80149120169611,221.1588150560269,8.23959170226332
Kowal-Vavrova,6.239163761283836,.5878685932612639,36.45084271510884,18.62907986921665,15.5846760593173
Shoemaker-Levy,3.83020881258833,0.289567735861711,338.6215750635425,22.60841193194022,7.49621232286181
Mueller,4.203111220476629,.2912348645774915,341.781197938862,225.1876966413451,8.61716731712027
Shoemaker-Levy,4.504629950681258,.5761005783395901,311.3030107563667,140.8120795210524,9.5608583162704
Shoemaker-Levy,3.621812002614595,.5305272289353777,39.23017200425817,95.59377683043907,6.89282190939713
Vaisala-Oterma,4.5187566335433686504075,0.2469714049832185953636,38.639099620829,165.5320702572544,9.60586835604251
Bowell-Skiff,6.39724825593164,0.691761661370916,.437851279495995,173.0867710151257,16.1807262009553
Machholz,3.021375791347877,.7481709500936971,8.065994449225769,149.4733235234648,5.25188635592692
Machholz,3.01289341549972,0.750123959058633,9.564830913755152,149.2844343114263,5.22978523604551
Machholz,3.00880914460354,0.751062411225747,359.6307502791839,149.2918108441891,5.21915461480777
Ge-Wang,4.959563010870304,.4982387835727335,102.8877554559597,175.5507295650478,11.0451932985843
Kowal-Mrkos,4.301753014606733,.4099585163983387,348.4918579831569,320.7518638652634,8.92229153877948
Kushida,3.8661654111329148975073,0.6277946381861101432519,357.8140625424916,216.0971007035949,7.60201721722905
Shoemaker-Levy,4.140996048772898,.5417922616394574,184.8634995358683,10.37025831833113,8.42685316253822
Shoemaker-LINEAR,4.0267485328550911560796,0.6479184283051104831230,357.5184738449497,316.8388036934592,8.08053221347584
Kushida-Muramatsu,3.8070857912160049885130,0.2760252083897379860033,9.172577076233985,346.8408341847135,7.4284327777262
Anderson-LINEAR,3.673943594210344,.5394647052225616,356.8113018584882,6.700966864673739,7.0421768736838
Mueller,4.334089695239168,.3883606876177078,14.61885710929453,43.75899639163972,9.02308491877208
LONEOS,3.89210294287199,.5458268171174088,9.113915416473532,245.670363236798,7.6786465961245
Helin,5.810234690721675,.5702268688893664,207.8924407042042,215.4827024800921,14.0055031271513
Helin-Lawrence,4.493696904571612,.3071587132794293,89.14652197936175,163.60386314,9.52607215558652
Ikeya-Zhang,51.213581137145759214490,0.9900975228715980236415,.5594094752361835,34.67316805083965,366.510077153951
Brewington,4.870270090159263,.6730436666766748,57.10494939505089,48.67450452986796,10.7482503128611
Shoemaker,6.63432431213906,0.726672673927576,10.21881607437063,14.9109113793261,17.0884726977508
Russell-LINEAR,3.595982638828496,.5595281646349175,57.86268555536307,357.8754345463461,6.81921811533971
Tritton,3.409022576712262,.6016267402517835,332.6984476032763,148.8881291064382,6.29438087082045
Kowal-LINEAR,4.719744611506325,.02893906282980168,225.3311577287858,231.8133868545749,10.2538261823419
LONEOS,5.896289124614977,.3808236713487229,351.1880662866973,4.987818773630607,14.3178022137962
LINEAR,3.973597606755107,.4789346679581795,231.4306632597776,17.99528368655458,7.92107326732693
Hartley-IRAS,7.72123378622071,.8350738462769237,323.5772227049488,47.13845022529085,21.4554810301242
"Siding Spring",3.049517950466359,.5964897727175125,135.5099739967416,356.4007882980528,5.325433837251
NEAT,3.762261685581952,.4532292334851692,45.1358486292045,349.6686757408043,7.29762767596445
Christensen,3.648714806901318,.5413243236729088,271.5297026055949,325.9430154098566,6.96976412856103
LINEAR,18.04988797793641,.6215837574912003,5.18229338671845,126.2053458940078,76.6866857184551
NEAT,13.88283939168301,.3831014579229702,7.700857012594934,321.8788868930617,51.7279957246515
CINEOS,16.1408551156671,.2699551843085261,16.20278505794441,343.6495125063299,64.8482127275767
Hergenrother,3.623703022347536,.609558895880292,23.152291992926,13.95118353211078,6.89822093210036
NEAT,2.604263020070025,.7669213009105551,158.4168571978383,217.9762263570652,4.20276849888204
Christensen,4.198170054508219,.3043031432899574,28.1972526482166,225.8172852880655,8.60197630670805
Spahr,3.552070610991009,.5031130574217229,46.58905322028546,347.1063951041499,6.69469179269914
Yeung,3.511418359120262,.3619264891831533,331.1246297820583,178.9756979816457,6.58009351056649
Mueller,5.706964720495605,.2616668314758032,312.9485131182346,29.88792738516089,13.6337706518695
Hergenrother,3.490260973533814,.421618543794811,210.2508666913887,51.05822663096868,6.52071252415217
Barnard,24.33728792070278,.9545011068589594,356.4397738827332,60.34965166822896,120.065013021883
Hug-Bell,3.668188678565818,.473842542348582,68.05002437485736,296.8144267572273,7.02563691133297
Jedicke,5.892900594038868,.3073410789337982,282.510634751329,295.7053975964394,14.3054615690836
NEAT,3.858630619918548,.355109524747633,319.8083409476832,94.94791474096391,7.57980462830386
Shoemaker-Levy,3.839018373459053,.7073228278805144,11.75008853224812,333.7988485602352,7.52208935718543
LONEOS,2.931215275854553,.6663423299937125,184.0620435516912,51.4338425706135,5.01856756234231
Korlevic-Juric,4.510118161405117,.1365763752881888,288.3588786150248,161.5421048968827,9.57833632826248
Lovas,3.525555300846194,.6047574969528612,188.2510204375339,77.6768853021069,6.61987058343826
Petriew,3.099699187747567,.6993210375147131,62.38997669552067,181.9403336066726,5.45742186458407
Garradd,4.831985872197205,.1175909231262562,333.5038619843111,278.5991007566114,10.6217649340403
LINEAR,4.452956038241505,.1701182218624886,284.1769502005516,131.7178225812288,9.39681796174653
LINEAR-Mueller,4.367933465510861,.4156143236868653,315.8282741837955,26.415847837298,9.12897933136948
NEAT,2.920510268004104,.5967955466821282,46.5143553186676,15.3971378706121,4.9911004270027
Mueller,4.237966404333134,.5205267741318643,332.9756496936794,49.7346674245498,8.72457874252129
McNaught,3.532411562896625,.4203156371110926,59.65708068301558,274.1714403147332,6.63919078540969
Shoemaker-Levy,6.698604558889319,.772126286309046,316.6070773213959,310.8321766153857,17.3374297076236
LINEAR-NEAT,3.576600727795079,.3943325814040706,358.875618020012,8.453774232306444,6.76416033111005
LINEAR,3.999562114572238,.5755231389106317,3.765408647262267,130.7118619394205,7.99883744756484
Hill,6.47960643491348,.315047798798942,338.5816063674453,249.6535742516584,16.4941957478126
Tichy,3.781497663461639,.4313134844133996,168.0303354448991,11.59882874227125,7.35366695349617
LINEAR,2.865999002612692,.6296602371558928,69.3051576029857,188.7289004473067,4.85201633878229
ODAS,3.58306422508561,.4479159374598513,215.2924347567418,69.03820536685934,6.78250451391011
Shoemaker,5.954800268410104,.5069284376022202,320.7929535540054,191.9393427947523,14.5314516481435
Larsen,4.920224292987082,.3333926492953443,292.5233477872862,133.2517567177933,10.914040314772
LONEOS,3.459267702959195,.6128695185722387,19.51370788665928,25.0673844327545,6.43405042848456
Scotti,3.770652596272423,.3321236559698317,337.1246856364315,255.7222240175186,7.32205495269626
Korlevic,4.643485238138329,.314653512873307,318.6063511600875,154.5454157226637,10.0063181271212
LINEAR-NEAT,3.655519435714783,.4721408809812201,1.746886831723274,355.0874632496999,6.989270488501
Giacobini,3.548459099134047,.5669612177509425,32.30025025385246,154.221170659353,6.68448430469268
Giacobini,3.539301441690985,.568714327637854,6.950708178874592,154.219453037641,6.65862461283462
Giacobini,3.60328142190863,.5753279137768729,2.339584320598842,154.0793970125158,6.83999014591284
Giacobini,3.5399689569418089085672,0.5687302569766289339625,354.0431894928307,154.2717704299316,6.66050843501621
Barnard-Boattini,3.143688003695274,.6886420878908622,173.3233983417518,179.5749493037745,5.57400506462474
NEAT,3.884219740982902,.757031518894085,257.079051955412,271.2038116059287,7.65532951247586
McMillan,4.036024685636033,.3743328662523569,14.07438983677013,310.4845017184678,8.10847016470055
LINEAR,2.93069628715738,.6925376343663351,156.0743144740153,150.5212232130998,5.01723477151836
Christensen,3.1720851510391,.8325032627208268,3.795118810452619,345.8255533591199,5.64970091530556
Hill,3.562848846176242,.3381920050175883,134.5896691653944,4.269599388446993,6.72518598058756
NEAT,3.926947567548183,.5787482775254646,319.1779090137033,15.07100270915987,7.78199336532698
"Van Ness",3.426864023868714,.3806646545095143,54.5948488979252,3.514162933336794,6.34385883741513
"Van Ness",3.422250471846395,.3797273022751771,9.74101651092603,3.341503759615148,6.33105214171125
LINEAR,3.60435568477783,.4895520712375712,65.67247854038634,190.1589408985868,6.84304923048928
NEAT,4.023138681375808,.2006421522188538,269.6149605216499,222.2129949479117,8.06966874041695
