full_name,epoch_mjd,a,e,i,om,w,ma,per_y
 15436 (1998 VU30),57400,5.209677186,0.043594695,16.26532331,253.4310278,179.8514895,148.7590955,11.89116546
 15440 (1998 WX4),57400,5.298283363,0.021671326,28.73688875,120.5668373,281.7330765,174.061237,12.19581912
 15442 (1998 WN11),57400,5.191952279,0.167243208,4.509149406,110.3650673,320.0955707,152.6398087,11.83053107
 15502 (1999 NV27),57400,5.128014801,0.017004826,16.81923074,308.7212897,178.9127553,320.9957991,11.6126706
 15521 (1999 XH133),57400,5.231282537,0.071410062,10.68615746,10.41639857,171.129322,50.53569082,11.96521391
 15527 (1999 YY2),57400,5.219073217,0.153038917,21.2671575,173.811073,167.5407346,239.19136,11.92334984
 15529 (2000 AA80),57400,5.254750754,0.026700317,5.085725421,169.5558666,84.65436206,332.6053251,12.04582041
 15535 (2000 AT177),57400,5.172775368,0.084639519,13.17897341,155.1190557,303.0705726,134.5515839,11.76504604
 15536 (2000 AG191),57400,5.202083505,0.143467723,14.66092549,192.7180687,259.1356351,138.8247208,11.86517591
 15539 (2000 CN3),57400,5.308564483,0.03990327,27.88594226,108.8471263,330.6249569,117.8376605,12.23133463
 15651 Tlepolemos (9612 P-L),57400,5.286437044,0.040405006,2.962332217,45.3343905,32.15002263,169.7295148,12.15493943
 15663 Periphas (4168 T-2),57400,5.190081321,0.103783558,33.89120434,12.09638806,24.25823808,194.7114912,11.82413682
 15913 Telemachus (1997 TZ27),57400,5.197207275,0.058958603,7.252335879,49.07279984,9.795678366,158.7287872,11.84849689
 15977 (1998 MA11),57400,5.186502719,0.048680031,17.34291897,209.5702351,229.4473709,5.469664023,11.81190967
 16070 (1999 RB101),57400,5.132499501,0.123173881,16.25027619,300.8730092,353.9907106,171.8708619,11.6279077
 16099 (1999 VQ24),57400,5.189233951,0.081332096,13.44960331,96.38151115,277.0305931,207.9404564,11.8212412
 16152 (1999 YN12),57400,5.128309067,0.094752768,3.457931858,64.16588749,348.0354971,175.8524587,11.61367019
 16428 (1988 RD12),57400,5.227935525,0.068477016,3.97257561,340.006196,345.1959726,122.9277782,11.9537326
 16560 Daitor (1991 VZ5),57400,5.058508361,0.039735176,15.3077116,100.7544199,158.0554424,195.2205663,11.37737075
 16667 (1993 XM1),57400,5.209880322,0.198388502,16.68767093,96.59653216,239.3420078,115.8570085,11.89186096
 16956 (1998 MQ11),57400,5.237825675,0.111395262,30.89247361,137.5470212,202.7989088,102.2776653,11.98766954
 16974 (1998 WR21),57400,5.196480378,0.06874505,15.02455219,241.5656592,134.6341805,195.0468634,11.84601123
 17171 (1999 NB38),57400,5.138197308,0.081597811,25.2878285,317.9953071,357.4127173,144.1691579,11.64727603
 17172 (1999 NZ41),57400,5.210442939,0.057955939,29.17895663,135.2376169,217.159409,119.2733554,11.89378732
 17314 Aisakos (1024 T-1),57400,5.165450246,0.075464796,10.72430473,353.7943529,85.27673155,14.32585883,11.74006432
 17351 Pheidippos (1973 SV),57400,5.166713869,0.095927153,15.28500842,2.937622549,46.20155658,167.4264528,11.74437254
 17365 (1978 VF11),57400,5.2696835,0.078250499,11.64313621,252.1449522,118.5218063,92.54518466,12.09720389
 17414 (1988 RN10),57400,5.12837753,0.032425583,16.58902237,153.6738082,78.29336412,229.2569602,11.61390275
 17415 (1988 RO10),57400,5.152958198,0.047013632,23.74506096,160.3470423,122.3790886,168.5850239,11.69750209
 17416 (1988 RR10),57400,5.119204659,0.059820362,17.30004372,164.4667506,123.9421526,175.6926079,11.58275688
 17417 (1988 RY10),57400,5.168943503,0.08278792,2.22201892,112.0122319,237.2337569,107.1401144,11.75197558
 17418 (1988 RT12),57400,5.192832673,0.159225945,6.502045251,197.6164718,136.0972699,115.6594755,11.83354033
 17419 (1988 RH13),57400,5.190974441,0.068119798,15.9467511,45.60813577,332.6373565,99.01249211,11.82718903
 17420 (1988 RL13),57400,5.208847061,0.081785042,15.85641879,59.30556382,258.9569251,130.3076234,11.88832342
 17421 (1988 SW1),57400,5.144370348,0.098258186,16.92678687,32.15461371,216.8815977,205.8364571,11.66827193
 17423 (1988 SK2),57400,5.223547127,0.093187531,1.621060555,158.7210294,82.6950485,209.1506173,11.93868458
 17424 (1988 SP2),57400,5.202961689,0.157064861,12.68849242,170.095486,161.6523974,130.4271581,11.86818054
 17442 (1989 UO5),57400,5.253726086,0.045402996,15.7567967,31.35926217,325.1047749,87.75859934,12.04229721
 17492 Hippasos (1991 XG1),57400,5.13971074,0.067719152,29.20782056,89.05425189,219.96234,172.9396574,11.65242239
 17874 (1998 YM3),57400,5.214458665,0.045910702,2.547504466,46.00746025,50.17560348,171.8322528,11.90753992
 18037 (1999 NA38),57400,5.246540385,0.08255014,15.36388711,114.4747892,255.5465564,81.34855426,12.01759966
 18046 (1999 RN116),57400,5.211975403,0.057015332,33.28044368,164.6495781,153.0532961,133.2670023,11.89903491
 18054 (1999 SW7),57400,5.217874159,0.014402641,19.68519356,124.8699358,127.8591535,221.1336374,11.91924107
 18058 (1999 XY129),57400,5.127050624,0.078080616,9.073006282,26.15401005,51.01369694,134.4746121,11.60939561
 18060 (1999 XJ156),57400,5.133276458,0.055866236,6.635492292,224.9108769,151.9411685,196.7976106,11.63054815
 18062 (1999 XY187),57400,5.153429122,0.047743533,17.38581254,38.38510247,34.52939263,140.2167248,11.69910566
 18063 (1999 XW211),57400,5.146878513,0.056222232,17.98749116,327.0326925,65.28084172,198.9037785,11.67680636
 18071 (2000 BA27),57400,5.275109599,0.05593916,3.650908857,341.48559,80.77794182,190.0067563,12.11589311
 18137 (2000 OU30),57400,5.119051426,0.016725308,7.663410507,218.929077,211.8626021,2.230128746,11.58223683
 18228 Hyperenor (3163 T-1),57400,5.281391242,0.127280133,3.200208317,12.28177515,348.3637011,99.73140482,12.1375411
 18263 Anchialos (5167 T-2),57400,5.179158687,0.039851291,10.61593927,311.4112333,147.3051305,152.3468141,11.78683025
 18268 Dardanos (2140 T-3),57400,5.16291458,0.095570211,16.59595457,218.3907798,113.3453518,127.3845473,11.73142077
 18278 Drymas (4035 T-3),57400,5.187411232,0.067732406,17.92433679,31.52771382,206.5616973,210.67881,11.81501342
 18281 Tros (4317 T-3),57400,5.194382371,0.103542626,9.545896034,171.186868,170.6630045,129.4382899,11.83883796
 18282 Ilos (4369 T-3),57400,5.222155217,0.077604097,8.708518144,164.418745,213.537257,89.36779306,11.93391297
 18493 Demoleon (1996 HV9),57400,5.302389879,0.091124714,17.19744998,215.5409821,89.72436099,145.1966981,12.2100007
 18940 (2000 QV49),57400,5.259032493,0.073415071,3.70363469,133.6821179,221.7980577,81.71931372,12.06054639
 18971 (2000 QY177),57400,5.208981192,0.118307578,14.03035602,189.985594,43.04416389,219.5326875,11.88878262
 19018 (2000 RL100),57400,5.202683291,0.100977024,27.68739624,231.1929616,123.9529385,120.1080684,11.867228
 19020 (2000 SC6),57400,5.216929517,0.111868989,17.09661087,93.21047854,224.8063693,139.2811736,11.91600443
 19725 (1999 WT4),57400,5.172393054,0.06990269,9.956402243,43.32448793,35.2184459,124.8075902,11.76374175
 19844 (2000 ST317),57400,5.190810594,0.049044215,40.43123831,207.5394134,105.1797858,154.1536531,11.82662907
 19913 Aigyptios (1973 SU1),57400,5.124079035,0.057198931,7.122300828,141.514923,339.9152083,87.39741841,11.59930403
 20144 (1996 RA33),57400,5.188851171,0.012388997,9.355339918,29.49945968,160.0387269,29.85063172,11.81993324
 20424 (1998 VF30),57400,5.215690927,0.128426458,25.63586737,66.99675965,4.57095454,144.0092229,11.91176108
 20428 (1998 WG20),57400,5.219370487,0.144102453,21.04298475,45.42876335,5.18243465,160.1167887,11.92436855
 20716 (1999 XG91),57400,5.238135739,0.128073682,26.84170427,108.1944876,271.0078814,199.5813766,11.98873401
 20720 (1999 XP101),57400,5.292705939,0.144577776,18.1645405,100.7475067,351.5330608,126.0153001,12.17656665
 20729 (1999 XS143),57400,5.214971084,0.063685415,22.00441986,306.9257871,92.71204296,185.2237556,11.90929517
 20738 (1999 XG191),57400,5.162434013,0.011326292,12.52360337,33.24125789,324.2735659,221.776081,11.72978286
 20739 (1999 XM193),57400,5.197386206,0.137703669,12.12440257,312.1386787,183.9989366,95.65148397,11.84910878
 20947 Polyneikes (2638 T-2),57400,5.076656935,0.022676176,2.32940786,52.28263336,37.70747522,120.6069166,11.43865408
 20952 Tydeus (5151 T-2),57400,5.178744771,0.08387546,9.973776134,314.8993656,90.42135097,167.8222473,11.78541728
 20961 Arkesilaos (1973 SS1),57400,5.139165162,0.017375866,9.208353155,27.90549898,50.73803302,142.6343727,11.65056709
 20995 (1985 VY),57400,5.089921614,0.114177911,20.37763395,72.78484331,11.16803167,140.642885,11.48351504
 21271 (1996 RF33),57400,5.134040352,0.007824751,6.691835655,112.7704894,5.259665121,117.0677403,11.6331444
 21284 Pandion (1996 TC51),57400,5.23711349,0.101010206,7.034224095,184.0491199,181.7666378,207.4585775,11.98522469
 21370 (1997 TB28),57400,5.183183206,0.074345325,7.757728582,77.20556774,49.29003491,106.9033699,11.80057154
 21371 (1997 TD28),57400,5.234633906,0.07047591,7.87194086,61.36761934,56.39315777,94.75322606,11.97671384
 21372 (1997 TM28),57400,5.19677725,0.027751334,11.05234565,188.6828309,277.7052715,107.8784829,11.84702637
 21593 (1998 VL27),57400,5.087508218,0.04989646,3.354865016,291.0047849,129.8480245,168.4073061,11.47534861
 21595 (1998 WJ5),57400,5.20476592,0.134238381,25.050196,144.0314299,258.0465708,183.7840713,11.87435437
 21599 (1998 WA15),57400,5.208500374,0.115869497,11.20895436,218.883879,210.7058372,151.534795,11.88713656
 21601 (1998 XO89),57400,5.214616642,0.036410055,19.48205279,263.654785,213.3464645,139.7673281,11.90808104
 21602 Ialmenus (1998 YW1),57400,5.200478998,0.061740483,7.94280901,309.320056,194.7906031,92.37852123,11.85968687
 21900 Orus (1999 VQ10),57400,5.1282453,0.035672373,8.465848462,258.566885,181.2241294,135.064006,11.61345358
 22008 (1999 XM71),57400,5.155438529,0.008465922,4.260891199,108.7084836,287.2159315,174.0788621,11.70594884
 22009 (1999 XK77),57400,5.221906485,0.025915081,5.599114679,113.9801339,336.5531164,123.2879906,11.93306036
 22010 (1999 XM78),57400,5.102630192,0.014949941,1.406583578,65.35518725,311.9870213,193.70609,11.52655014
 22012 (1999 XO82),57400,5.198146268,0.109600535,7.405041041,98.75685474,27.84527901,87.22419459,11.85170808
 22014 (1999 XQ96),57400,5.15419213,0.105011511,29.56671631,260.125428,202.9034221,112.5074334,11.70170398
 22035 (1999 XR170),57400,5.241848082,0.096671917,16.41549231,286.5962817,126.1708916,151.3610527,12.00148115
 22041 (1999 XK192),57400,5.147299882,0.055316656,10.18283116,25.05938083,73.3562061,129.2663245,11.67824034
 22042 (1999 XP194),57400,5.186220568,0.091129741,6.864990081,24.52372017,1.914281595,186.3496534,11.81094582
 22049 (1999 XW257),57400,5.271871197,0.053278062,2.562335057,203.0856737,253.4090528,99.80923317,12.10473786
 22052 (2000 AQ14),57400,5.195313431,0.034293621,11.87927006,83.59165087,320.1877211,165.4248447,11.84202115
 22054 (2000 AP21),57400,5.187024853,0.054271995,20.92346871,287.0616237,231.6813165,74.40020206,11.8136934
 22055 (2000 AS25),57400,5.25284258,0.025984173,10.96780051,83.55289709,210.7081394,291.3883608,12.03925965
 22056 (2000 AU31),57400,5.135964476,0.144687508,7.200462634,35.88014834,341.9332432,218.9659569,11.63968478
 22059 (2000 AD75),57400,5.179479057,0.111055117,7.810150218,213.9877142,321.057481,56.95675684,11.78792392
 22149 (2000 WD49),57400,5.156062536,0.045827251,21.48468007,292.3671293,227.1381554,70.79875371,11.70807421
 22180 (2000 YZ),57400,5.182866431,0.071290927,29.2934589,247.6131553,147.0330862,56.83358211,11.79948975
 22199 Klonios (4572 P-L),57400,5.322780654,0.079336164,9.066850138,16.83156026,44.18138348,148.8508051,12.28050021
 22203 Prothoenor (6020 P-L),57400,5.209376368,0.101924622,1.379104592,189.3736923,95.20010939,290.3336655,11.89013555
 22222 Hodios (3156 T-2),57400,5.075867728,0.042977582,2.404224342,48.89740352,26.43902541,139.4040658,11.43598683
 22227 Polyxenos (5030 T-2),57400,5.229292864,0.133187546,10.94639873,289.8772303,157.8794871,134.6242935,11.95838826
 22404 (1995 ME4),57400,5.284807913,0.119041424,9.288709442,256.3623335,178.9043655,139.2592597,12.14932115
 22503 Thalpius (1997 TB12),57400,5.228084757,0.067974701,9.895289916,219.1514557,194.8280696,161.6962169,11.95424443
 22808 (1999 RU12),57400,5.187117982,0.183537996,10.47159443,310.0540958,342.4723868,176.3304772,11.81401156
 23075 (1999 XV83),57400,5.21572998,0.170386603,14.42168897,104.3014953,319.4586424,152.0937035,11.91189487
 23114 (2000 AL16),57400,5.206028992,0.051398216,1.958640956,43.52500472,352.884645,174.9058471,11.87867707
 23118 (2000 AU27),57400,5.185125326,0.203487446,3.685120917,1.624782797,74.46668319,150.1389993,11.8072046
 23119 (2000 AP33),57400,5.255550758,0.131235022,18.43081669,317.4992508,62.53777576,206.1905009,12.04857137
 23123 (2000 AU57),57400,5.332086981,0.058325814,8.527204652,317.7260417,125.7394101,148.5334894,12.31272104
 23126 (2000 AK95),57400,5.22422911,0.025973276,1.227968188,3.349572255,12.16288512,248.265438,11.94102271
 23135 (2000 AN146),57400,5.250672608,0.052124109,17.3661251,256.5945258,255.2175976,90.57310672,12.03180022
 23144 (2000 AY182),57400,5.237334547,0.068675278,9.416254931,230.1512496,211.21651,160.8039044,11.98598354
 23152 (2000 CS8),57400,5.214974764,0.150273713,11.42290457,129.3560373,293.3039845,164.973355,11.90930778
 23269 (2000 YH62),57400,5.215108429,0.024687569,8.721759612,285.7277425,314.4013438,337.4866418,11.90976565
 23285 (2000 YH119),57400,5.10471739,0.055510373,16.57719706,329.8747677,134.0893647,117.5024824,11.53362316
 23355 Elephenor (9602 P-L),57400,5.262854623,0.059820749,7.053774324,147.0877058,243.4010734,181.7821932,12.07369672
 23382 Epistrophos (4536 T-2),57400,5.216423599,0.104978132,15.03670103,174.4465486,284.7164938,131.3618942,11.91427112
 23383 Schedios (5146 T-2),57400,5.204796778,0.107549845,10.80850672,301.2563507,137.8163595,130.7733581,11.87445997
 23463 (1989 TX11),57400,5.17292587,0.049273222,12.89118521,110.6571812,272.8200112,77.02857987,11.7655595
 23480 (1991 EL),57400,5.201312745,0.087466449,22.55130086,280.3193924,302.2409573,355.719218,11.86253902
 23549 Epicles (1994 ES6),57400,5.25981085,0.044162992,9.044795674,123.999802,68.23089549,270.6756551,12.063224
 23622 (1996 RW29),57400,5.113880689,0.034088613,13.03601681,146.5521843,325.7567405,120.5231571,11.56469249
 23624 (1996 UX3),57400,5.218046579,0.161806242,19.93811733,211.1775003,235.7580781,151.3574925,11.91983187
 23694 (1997 KZ3),57400,5.235416874,0.034962086,9.775728734,81.62952554,223.6320622,130.9460865,11.97940106
 23706 (1997 SY32),57400,5.256131716,0.089767007,6.800401129,21.89550538,7.633669279,188.0445161,12.05056923
 23709 (1997 TA28),57400,5.158571067,0.082613213,10.69587677,37.96359792,334.6657057,206.5802288,11.71661958
 23710 (1997 UJ),57400,5.165067379,0.061906701,11.07840337,224.1293424,207.2775315,180.8045777,11.73875908
 23939 (1998 TV33),57400,5.08785893,0.04134967,9.932254904,66.42417942,0.054264138,158.3026312,11.47653523
 23947 (1998 UH16),57400,5.252933928,0.067834722,3.604785637,216.1880105,332.6612447,32.30878914,12.0395737
 23958 (1998 VD30),57400,5.230270943,0.098768514,24.91066847,225.4506332,235.1597438,119.9218817,11.96174343
 23963 (1998 WY8),57400,5.188876602,0.087907834,4.137683833,275.2339639,147.1861648,181.4072144,11.82002014
 23968 (1998 XA13),57400,5.247127589,0.161638639,12.51640275,84.05178945,29.11049293,120.9961834,12.01961727
 23970 (1998 YP6),57400,5.263720719,0.065530442,32.12178836,76.41404643,13.17741082,132.0477194,12.07667725
 23987 (1999 NB63),57400,5.189259249,0.168138881,21.41752176,279.7533004,68.06601968,118.2162259,11.82132764
 24018 (1999 RU134),57400,5.217916935,0.048419696,15.79466986,164.6264053,172.6453507,133.3730168,11.91938764
 24022 (1999 RA144),57400,5.307008059,0.089538087,9.86410615,196.3344519,110.8743423,166.278809,12.22595584
 24212 (1999 XW59),57400,5.065949138,0.041609845,7.244825901,72.55103258,0.38254847,144.2118703,11.40248317
 24225 (1999 XV80),57400,5.154735564,0.038168843,11.16657512,83.45653138,34.5641101,100.619602,11.70355469
 24233 (1999 XD94),57400,5.286766199,0.038607228,11.68106337,304.518993,102.051644,186.9858054,12.15607468
 24244 (1999 XY101),57400,5.177422325,0.045601857,29.18660564,292.0678825,166.8685188,142.2257953,11.78090327
 24275 (1999 XW167),57400,5.123512341,0.043497691,12.54707746,276.5027037,219.1155509,78.64751469,11.59737986
 24279 (1999 XR171),57400,5.16768489,0.073864901,10.75722897,313.5641386,132.5218338,150.3191053,11.74768352
 24312 (1999 YO22),57400,5.248869592,0.104724891,16.67913056,60.61928489,289.8694403,234.1514384,12.02560339
 24313 (1999 YR27),57400,5.272780443,0.0844447,18.15569502,33.89493404,355.8296679,187.8896119,12.10786957
 24340 (2000 AP84),57400,5.215458171,0.14829719,6.07183192,271.4979475,165.0844582,154.8864454,11.91096373
 24341 (2000 AJ87),57400,5.240724842,0.065612436,14.17831313,120.9502517,321.2174964,156.8692031,11.99762379
 24357 (2000 AC115),57400,5.324161168,0.061616313,8.804458361,244.6857953,195.8879975,142.2978927,12.28527812
 24380 (2000 AA160),57400,5.248291974,0.081375966,7.178407525,9.77935259,36.25131097,193.0504575,12.02361839
 24390 (2000 AD177),57400,5.259237876,0.055432681,12.62791994,142.7795223,343.9961758,92.82278982,12.0612529
 24403 (2000 AX193),57400,5.26397051,0.028986554,22.52776579,146.5467771,330.3852248,121.6633551,12.07753692
 24420 (2000 BU22),57400,5.285292172,0.058709137,8.482338237,113.8699404,9.429736489,111.6782961,12.15099109
 24426 (2000 CR12),57400,5.282953401,0.084156263,7.36342961,185.7489558,236.8898999,172.0152873,12.14292667
 24444 (2000 OP32),57400,5.170186153,0.053722182,6.886595077,291.4200196,354.0091144,143.5759746,11.75621372
 24446 (2000 PR25),57400,5.240684291,0.07946511,25.29995804,287.0665725,69.31654777,88.08755725,11.99748454
 24448 (2000 QE42),57400,5.168189297,0.05184014,8.845846599,156.8414537,199.5836493,85.87154049,11.74940356
 24449 (2000 QL63),57400,5.223846414,0.050008341,36.93032571,158.4413613,220.9768532,80.97735113,11.93971065
 24451 (2000 QS104),57400,5.289709977,0.129420036,21.37879481,28.56294365,324.0608783,106.3610488,12.16622921
 24452 (2000 QU167),57400,5.172522091,0.063098173,6.864207309,226.0657881,211.8764481,27.1475549,11.76418197
 24453 (2000 QG173),57400,5.178511742,0.05288659,9.76892757,291.6645993,354.883632,147.7000233,11.78462182
 24454 (2000 QF198),57400,5.054209416,0.033132858,4.177207701,95.27675199,264.4316308,105.2528763,11.36287034
 24456 (2000 RO25),57400,5.185260457,0.043585635,8.06882277,220.8662849,144.836221,104.9059946,11.80766617
 24458 (2000 RP100),57400,5.205639365,0.088241953,18.22263703,268.4182966,3.112815666,201.6005674,11.87734356
 24459 (2000 RF103),57400,5.275901875,0.117085654,15.50150844,307.7551044,6.756556613,136.778852,12.11862276
 24467 (2000 SS165),57400,5.251109473,0.100506596,16.39256419,243.4890578,82.46321123,140.5213263,12.03330185
 24470 (2000 SJ310),57400,5.22011037,0.083826,23.96390369,260.7809375,69.7253482,147.3735138,11.92690419
 24471 (2000 SH313),57400,5.320802806,0.045683893,26.96128737,241.6854814,141.6963653,77.80007338,12.27365603
 24472 (2000 SY317),57400,5.160946079,0.048009133,21.17928208,237.7667602,141.1041687,98.27153601,11.72471203
 24479 (2000 WU157),57400,5.154316325,0.087771987,21.75747094,94.99822003,19.56801309,113.2968369,11.70212693
 24485 (2000 YL102),57400,5.143933006,0.041504725,13.27249402,151.2828467,188.8317588,240.5638251,11.66678401
 24486 (2000 YR102),57400,5.18614154,0.075799151,8.288274681,190.0218588,138.4914462,249.1197556,11.81067585
 24498 (2001 AC25),57400,5.250545119,0.035243657,13.00871871,163.1786889,335.6227555,76.12754657,12.03136201
 24501 (2001 AN37),57400,5.187760365,0.104430395,20.24780549,348.6230481,90.19109912,141.2029829,11.81620624
 24505 (2001 BZ),57400,5.2292901,0.048142563,17.45684879,348.0865548,347.3210312,257.0973751,11.95837878
 24506 (2001 BS15),57400,5.317212402,0.029852172,11.81639746,340.1342515,127.5070441,119.253859,12.26123499
 24508 (2001 BL26),57400,5.242852771,0.076852612,2.375598062,90.03683055,331.7629926,145.888781,12.00493175
 24519 (2001 CH),57400,5.214430517,0.087800476,13.50206432,355.7299248,137.9166851,90.87882466,11.9074435
 24528 (2001 CP11),57400,5.269816784,0.104169508,16.69814553,118.7461877,319.9554492,131.8708168,12.09766284
 24530 (2001 CP18),57400,5.1424714,0.117575362,11.42521907,149.8886531,249.4753435,183.6894257,11.66181184
 24531 (2001 CE21),57400,5.262724959,0.086247695,22.47565622,190.6887261,237.2451113,137.2025254,12.07325052
 24534 (2001 CX27),57400,5.196874344,0.081658545,13.06722926,28.81513662,305.0177491,264.1937996,11.84735839
 24536 (2001 CN33),57400,5.19786503,0.064478178,25.92556146,354.2628659,132.0327812,102.4562725,11.85074626
 24537 (2001 CB35),57400,5.161803419,0.081302277,18.29033973,34.89193436,15.71180891,184.6111582,11.72763373
 24539 (2001 DP5),57400,5.307385549,0.084748951,10.97431181,25.04426367,92.47825188,109.8547204,12.22726033
 24587 Kapaneus (4613 T-2),57400,5.17409223,0.011433957,29.0618035,176.3552426,346.3687116,66.81618935,11.76953897
 24603 Mekistheus (1973 SQ),57400,5.169270871,0.129736217,6.586883069,43.70556555,39.2676063,131.5858565,11.75309204
 24882 (1996 RK30),57400,5.208160257,0.06004628,7.109975318,333.4852684,123.0080433,115.7001925,11.88597222
 25344 (1999 RN72),57400,5.308806223,0.067332834,19.81024176,157.697288,163.8385878,147.071373,12.23217012
 25347 (1999 RQ116),57400,5.251746403,0.071003136,17.41343593,184.9257553,164.999725,103.3507764,12.03549127
 25883 (2000 RD88),57400,5.122357116,0.018718577,18.66433702,230.7499996,31.67709,209.7729414,11.5934577
 25895 (2000 XN9),57400,5.208847941,0.076732673,21.58634313,70.53542067,167.0191502,346.4668962,11.88832643
 25910 (2001 BM50),57400,5.17514311,0.022787975,19.63080132,60.85485685,309.9020137,228.6895942,11.77312482
 25911 (2001 BC76),57400,5.231003598,0.043095718,21.40288274,208.2246275,261.423492,132.6412771,11.96425692
 25937 (2001 DY92),57400,5.29560681,0.064458685,2.352364532,25.72339448,53.65450222,154.3120815,12.18657878
 25938 (2001 DC102),57400,5.131817276,0.164764927,12.7715378,13.80674599,102.7342386,126.7045058,11.62558936
 26057 Ankaios (4742 T-2),57400,5.20462068,0.108168075,7.284301232,164.3544683,269.2298222,138.913189,11.87385734
 26486 (2000 AQ231),57400,5.261086462,0.069175788,1.410270593,10.76152388,123.22701,102.1576345,12.06761263
 26510 (2000 CZ34),57400,5.282588227,0.082148234,5.469776919,141.9607229,270.1761122,182.9058876,12.14166765
 26601 (2000 FD1),57400,5.267816223,0.091107403,23.45358249,41.19192264,17.30150007,169.827598,12.09077461
 26705 (2001 FL145),57400,5.213947824,0.088815144,11.81415999,52.75747771,27.52693764,165.0016632,11.90579015
 26763 Peirithoos (2706 P-L),57400,5.336106354,0.067362572,1.205894611,100.1458196,305.7256287,188.4767062,12.32664582
 28958 (2001 CQ42),57400,5.29179086,0.082941319,8.227720096,147.8309814,286.7455341,154.6337277,12.1734089
 28960 (2001 DZ81),57400,5.318499978,0.034605244,2.787246089,339.7055945,30.46074635,212.0886185,12.26568889
 29196 (1990 YY),57400,5.259327529,0.053364399,3.852998451,67.63944285,38.81141284,345.1567241,12.06156131
 29314 Eurydamas (1994 CR18),57400,5.282187498,0.071993844,15.23484038,143.3721465,134.8290715,194.3021256,12.14028611
 29603 (1998 MO44),57400,5.153750345,0.032588255,33.37852491,113.5574487,189.3763733,138.5969563,11.70019952
 29976 (1999 NE9),57400,5.150661517,0.011543684,30.0934169,318.9141555,110.4004119,37.61923817,11.68968257
 29977 (1999 NH11),57400,5.234373352,0.087501852,23.96636564,133.9535904,155.6850528,162.5875884,11.97581964
 30020 (2000 DZ5),57400,5.271579667,0.046712888,16.6674343,80.07162039,329.6908945,183.8362898,12.1037338
 30102 (2000 FC1),57400,5.252470149,0.040920913,23.71682591,42.18540246,280.2314201,265.3383516,12.03797928
 30498 (2000 QK100),57400,5.290047137,0.089064302,4.67471697,107.4071424,242.9467862,103.4334356,12.16739242
 30499 (2000 QE169),57400,5.168640102,0.057636954,3.914218225,267.0560548,109.1710006,85.51962399,11.75094089
 30504 (2000 RS80),57400,5.221359006,0.061340483,5.286667938,296.6890451,285.5222223,237.2090976,11.93118377
 30505 (2000 RW82),57400,5.190747797,0.084216998,28.68922351,202.5969027,195.9076336,73.35250771,11.82641445
 30506 (2000 RO85),57400,5.125381566,0.081509919,20.058037,343.3599368,12.36336583,103.566601,11.60372709
 30508 (2000 SZ130),57400,5.098137797,0.046574599,17.25065435,229.3598479,106.7906139,133.8706525,11.5113314
 30510 (2001 DM44),57400,5.270338665,0.125996315,11.43540486,342.7149761,48.50869351,198.209091,12.09945998
 30698 Hippokoon (2299 T-3),57400,5.187097881,0.063064156,7.872697776,216.2618847,101.553179,130.0618328,11.81394289
 30704 Phegeus (3250 T-3),57400,5.22341701,0.03802183,14.91079606,20.52471426,288.9693492,167.762115,11.9382385
 30705 Idaios (3365 T-3),57400,5.207295835,0.059242888,19.74761962,24.18441181,343.4714784,75.61677216,11.88301319
 30708 Echepolos (4101 T-3),57400,5.213322848,0.013125343,24.1472977,29.44014969,27.75170485,29.30440207,11.90364956
 30791 (1988 RY11),57400,5.226845965,0.061520144,24.67478832,164.4906737,234.1717972,51.4745596,11.94999586
 30792 (1988 RP12),57400,5.226771813,0.034585874,4.361283156,157.474068,60.8185541,238.7202686,11.94974156
 30793 (1988 SJ3),57400,5.243910031,0.059942639,20.98861539,88.82380871,294.2750272,65.88256515,12.00856326
 30806 (1989 UP5),57400,5.241622281,0.034108341,2.083427219,98.59180313,89.34021895,268.8159562,12.00070569
 30807 (1989 UQ5),57400,5.167739019,0.055601535,4.701190174,170.2778955,123.0594751,181.3585252,11.74786809
 30942 Helicaon (1994 CX13),57400,5.173698112,0.068792764,22.90167625,143.6266679,270.5347557,60.16868881,11.76819424
 31037 Mydon (1996 HZ25),57400,5.251495631,0.129414802,7.276490301,188.7878183,27.50077661,240.512398,12.03462924
 31342 (1998 MU31),57400,5.227661204,0.075068183,24.41085079,102.9553611,191.7248907,166.8027314,11.95279175
 31344 (1998 OM12),57400,5.352040413,0.037438333,7.47341381,27.25670462,327.9240955,101.947574,12.38189961
 31806 (1999 NE11),57400,5.19450338,0.094899429,34.09565061,136.722149,193.7051744,135.3487627,11.83925165
 31814 (1999 RW70),57400,5.322241775,0.069682483,4.44356063,326.3366173,2.300013847,138.994486,12.27863534
 31819 (1999 RS150),57400,5.196589393,0.004858989,14.37223613,348.8350013,330.5202347,162.3063085,11.846384
 31820 (1999 RT186),57400,5.287409842,0.077034054,2.374142959,193.3287569,91.23463861,188.3039652,12.15829467
 31821 (1999 RK225),57400,5.238921583,0.060031271,10.75357833,146.6957294,178.8081051,135.9947807,11.991432
 31835 (2000 BK16),57400,5.12372,0.05124624,15.13508339,74.84469791,351.9836633,161.1042035,11.59808494
 32339 (2000 QA88),57400,5.212965579,0.111712713,18.89666935,172.4816304,274.1922324,9.076578537,11.90242595
 32356 (2000 QM124),57400,5.216247375,0.15484016,12.66083372,329.3454681,343.7025,146.8097717,11.91366739
