pdes,a,e,M,w,per
35672,5.166356816023356,.03402568724154339,124.3906017289318,6.53514065937065,11.7431551445691
35673,5.09642895719205,.0415480877030553,172.4312681214161,358.0107245523425,11.5055441754757
36259,5.23445385321782,.08978246891943083,100.0003073206505,16.22091398707714,11.9760959109393
36265,5.171618523362837,.02505479341668249,52.41691151722753,43.4693941784447,11.7610995425756
36267,5.185786986941109,.09187410021753986,251.3051380362235,8.509986489406991,11.809464708019
36268,5.153074005047414,.03957956527324771,153.39796796066,295.6771440005802,11.6978964213678
36269,5.243360622302746,.06294572418494693,124.713790311947,319.8168783032141,12.0066760879976
36270,5.194191598421702,.06478306498654139,80.89035030046816,267.6841287332526,11.8381857586466
36271,5.206819085103303,.04819650251089704,113.2533959127621,25.73197077742606,11.8813813204844
36279,5.313211693237828,.0993559378067948,140.3489099784006,7.505736795720948,12.2473994297608
36425,5.195358324271232,.07747674916306058,19.72206615218864,252.3192022056513,11.8421746448837
36624,5.170890972405595,.02048154345863356,144.3067715949902,344.9892203632461,11.7586177764983
36922,5.258263320742108,.04123954207193142,168.8729696173675,224.6987746942745,12.0579005695671
37281,5.071926365561335,.061566613747243,161.5068676665007,291.27077759,11.422669519752
37297,5.239678117965322,.07775832012052787,82.77782953019404,256.4786420143681,11.9940295595967
37298,5.107185075773069,.01365768987774954,320.1467555634576,104.6115712119665,11.5419874200839
37299,5.162079267544497,.1018686565314195,128.6102431425139,128.6054030463646,11.7285738298498
37300,5.141651498117121,.03904472009032215,124.8022518295184,92.72281402619865,11.65902295604
37301,5.174295207047003,.05364533359227638,68.83039143367333,168.7906726150136,11.7702315433639
37519,5.204038609906838,.006240757554755237,122.1949519066771,311.3817360561887,11.8718654889995
37572,5.242359096585655,.1435346099918613,67.4718381527921,160.7058100089616,12.0032361889972
37685,5.24910546338235,.1250611438259248,225.7883846112411,170.1412933390558,12.0264140025425
37710,5.234666250276685,.07922440909260722,134.772617593091,78.58359149458822,11.9768248446799
37714,5.141707390446887,.1859766968107455,257.4298066078539,243.8275679642636,11.6592130656945
37715,5.146984723798249,.02615313715812045,83.88657702565487,338.975705971746,11.6771678037012
37716,5.177058369142967,.06607248211018149,223.8316817998513,303.3430778638901,11.7796610592518
37732,5.23222137290223,.02698295355987227,343.7795243596058,241.8737182568943,11.9684350694717
37789,5.264045367538193,.009472266915905341,108.3635665086253,209.4111437863671,12.0777945450983
37790,5.259699194123202,.08441868937440397,166.5126484848813,253.9226075610815,12.0628398810774
38050,5.207658563874303,.07488782704702036,144.9666617330071,192.7823745704121,11.8842548319049
38051,5.171909024631682,.1852760295632884,139.7404489687906,25.25681389306704,11.7620905270142
38052,5.242629083295201,.03374585312204768,158.3818497003216,263.233287165553,12.0041634688461
38257,5.212606122504623,.1184712489425364,183.2814437231491,123.0414941293101,11.9011948856628
38574,5.142804999028131,.1049510643900486,106.3678897324434,170.8047151506809,11.6629466314961
38585,5.168047277935988,.1052858540860396,120.8453223879207,201.5742378126623,11.7489192587198
38592,5.268126232669286,.08485991750023197,126.0460193837457,59.52947197197235,12.0918419359386
38594,5.256775198912861,.04636299321308709,130.3894669342747,111.9073138711839,12.0527822383734
38596,5.136410242115874,.06230209483178934,134.8183413250755,66.38046056910915,11.6412001761945
38597,5.277835354685325,.1198801360888709,107.8491988350388,36.09420263358778,12.1252851108054
38598,5.143351130769308,.05041271170825228,122.415424908139,65.90917618626634,11.6648044720468
38599,5.22504223876349,.08709199913274179,139.5015559620609,38.74069842491791,11.9438106754968
38600,5.184842350979267,.03385247685728832,94.12740234122049,4.805737738150977,11.8062380607305
38606,5.13830284688068,.06174516444124465,136.0588197967319,19.89142592977168,11.6476348901191
38607,5.229739403166452,.03123227593670175,120.3370005309739,9.453345136088441,11.9599200138781
38609,5.286543947107062,.1092878167603883,127.7629042906077,348.9251470305637,12.1553081331349
38610,5.229249725138096,.01468657796838961,1.417506107969182,305.8744771590593,11.9582402821056
38611,5.194059741180354,.1271007661695077,115.4651487197733,355.8363483225437,11.8377349838011
38614,5.257863652961293,.02592718324289921,108.1331752203241,350.0289830965544,12.0565258582336
38615,5.176533331341072,.1609733369902292,171.4617712707268,141.1799485356456,11.7778691312599
38617,5.19902576271986,.04105598843347353,220.8540579074178,279.3073959111064,11.8547160638167
38619,5.184336357705837,.1553990645512823,168.0017312458618,262.0585554242791,11.8045098313397
38621,5.171845543125872,.07541268524459915,181.1848767674512,252.5824380184598,11.761873970732
39229,5.197149164853558,.161049756829785,96.22587679864255,97.02212322090892,11.8482981708449
39264,5.239673045208205,.07021183058644175,178.1527485926346,207.1252774752912,11.9940121416992
39270,5.184700969405624,.0740695133107411,106.7860950617597,231.7875216875215,11.805755160859
39275,5.228416567440259,.0845515572595162,118.3814699191904,24.02651115308614,11.9553825003174
39278,5.271522155755838,.07901506205978662,148.8971119158876,38.26435153299301,12.1035357280389
39280,5.197918046132965,.06301093506512531,136.0335593617441,123.6853610313008,11.8509275753405
39284,5.182215181051558,.04974615686593149,107.4987666583399,260.2359599526242,11.7972658310845
39285,5.159146261425297,.08051449467839719,138.8052112534706,129.0159420887042,11.7185792839908
39286,5.282722930972588,.06904604678464615,142.8073576803971,359.7105596310212,12.1421320670398
39287,5.088448689551401,.04051052170526188,183.8578405143639,9.000537032014101,11.4785307401541
39288,5.27783549104026,.05146061162167694,86.20714119806482,165.2203158286814,12.1252855806976
39289,5.243170040291975,.04577474224988017,104.2200849755772,99.31552000118683,12.0060214785276
39292,5.266553485524962,.1405068450388699,94.46842915061134,50.4107519827794,12.0864274898152
39293,5.218868884656514,.03622133320400928,184.8551504210705,233.4720496423806,11.9226496246908
39362,5.103721023244754,.06128896844304975,122.1443063602329,284.2973067491069,11.5302465286679
39369,5.159493684179362,.05915804430673005,327.2145073785601,260.8273586118095,11.7197630175263
39463,5.167506144481719,.08640923538199406,185.7182929008318,278.7246651274688,11.7470740065892
39474,5.272743533684498,.08744946257321011,166.7813059770212,219.8964974102407,12.1077424392719
39691,5.227844642008915,.08892495317877881,158.217059050676,278.8452802614029,11.9534208929509
39692,5.184049605498305,.05463947592730312,264.4492232772437,167.8307214094853,11.8035304613069
39693,5.193370612396478,.008963289072312039,263.2750629481366,130.2356145340987,11.8353791810968
39793,5.185254412732134,.0659397307376582,118.9570377494568,96.84250263280327,11.8076455275766
39794,5.156615819176237,.02914019844924073,176.5391971783938,34.11239800189684,11.7099588019571
39795,5.153669843699546,.09592231129781961,170.8633849918683,80.55503467173921,11.6999253831998
39797,5.170130819505208,.08220019682184762,63.08581107201613,126.0321829985737,11.7560249876688
39798,5.188283473563908,.1028978514700405,189.8603393847026,350.4826191758735,11.8179935153257
39803,5.310518448549452,.07252647500414118,167.2890472622831,243.6678497601533,12.2380883769575
40237,5.22187922400883,.2181445482698391,139.3146861908854,129.1068078278938,11.9329669168063
40262,5.242666314895636,.1519992088675153,119.9026540569372,35.63754074097882,12.0042913440985
41268,5.191220785933196,.1294513383481414,92.33602905603314,37.52012716782774,11.8280309539312
41340,5.160973180570547,.05757749815239276,107.6966995695691,286.9620903127387,11.7248043814031
41342,5.332619607774665,.08589619856168415,139.6662293641398,199.7678242024112,12.3145659833139
41350,5.231104098708578,.08143896773940933,180.6600653306128,104.4406107422742,11.9646017139598
41353,5.208529259141151,.07659180768277699,194.7032404123484,313.3305665888179,11.8872354411775
41355,5.162411141051653,.07897059405274683,169.007031853286,327.1205494278962,11.7297049047393
41359,5.132321299841433,.02553866422233612,172.5611637128922,343.6232597184076,11.6273021271428
41379,5.111908523029459,.06057869944510896,139.2043039816006,344.2921860556577,11.5580032599672
41417,5.172353739080838,.04253595438105458,169.8851786468737,331.3549632221915,11.7636076314414
41426,5.30003363849759,.0692407590751641,162.1089525903663,316.7934919234788,12.2018629090619
41427,5.27873734111535,.07949101622448473,171.0113087062387,15.51770002261248,12.1283935754961
42036,5.218200072544123,.0355556550564133,155.9303639894304,131.3670207097372,11.9203578185987
42114,5.183171515595463,.001034050643191423,104.9260877928085,76.57361532053972,11.8005316121068
42146,5.147132278555222,.03223873520439318,145.1498735483675,195.8923353394429,11.6776699522694
42168,5.159808037019231,.05780379868446268,295.0826662114687,182.9911404450079,11.720834110097
42176,5.208275495425955,.09276787073637308,77.21974988239417,179.9714576082862,11.8863667183183
42179,5.252012903478302,.05422861887159846,185.2639130298895,318.7138399767804,12.0364073966381
42182,5.172634292016823,.0306532422286097,181.2449412321684,321.8775875057486,11.7645647467832
42187,5.209477177636886,.03412868107498133,311.7875335814513,254.191451206423,11.8904806882837
42200,5.350424864437863,.03718358803704112,209.1588549775294,4.470476730867058,12.3762936939062
42201,5.182451720457611,.1576289192963687,126.5179141968959,213.1957358579516,11.7980735600183
42230,5.215884721946171,.05398161806865822,111.2749105231456,124.1717315424041,11.9124249838747
42277,5.140952274267909,.04885655340457826,301.0106888610304,39.55346029953577,11.6566447348366
42367,5.202242076444509,.04523447926148771,79.4000649056007,342.0166934451563,11.8657184277328
42403,5.297529514919929,.1106317522282736,162.1926431160219,27.75730815190788,12.1932163517094
42554,5.13411036199208,.02941644045118657,265.5383799790335,128.4859257821295,11.6333823521486
42555,5.243983158663542,.1118086294010821,232.2487882140426,186.4698019648679,12.0088144534943
43212,5.277366316369097,.05863101368625698,108.3299261472895,259.9850764568137,12.1236687956195
43436,5.170427071512822,.006983975454197272,321.1614373298265,119.9818091379187,11.7570354444685
43627,5.107394128554426,.112624844139937,152.3234183916305,97.42774733245669,11.5426961008625
43706,5.156738610885791,.08674711813830888,209.3888549292504,214.0759082706213,11.710377068841
45822,5.244581086319458,.1906512330613195,100.7028971030743,271.4228221614508,12.0108684094479
46676,5.172559220703192,.1190232446838509,321.0903028600213,72.15192675588946,11.7643086360448
47955,5.101171992022614,.06662866843662325,139.2073560448282,100.3099580416945,11.5216095102559
47956,5.112362341494347,.06761586869207509,146.8514133923425,300.8871621622408,11.5595424165322
47957,5.292598380747618,.08346512819979716,136.7296029223526,154.277028595837,12.1761954767369
47959,5.100157813842922,.06515375341262929,155.8748687353512,16.51600653088019,11.5181737162327
47962,5.264395436051106,.09254881462074527,84.04803044479029,4.557461310532273,12.0789993578154
47963,5.270770426698406,.02779330102675933,163.7183936565965,104.7958235564612,12.1009468396137
47964,5.208397191890845,.1417553230128601,102.6539070552992,99.69737563688219,11.8867833256756
47967,5.208259389760022,.1126118617227661,207.5506052026766,4.472359111798776,11.8863115836475
47969,5.280806023079326,.05733868293898491,76.01866716898576,279.4198451337563,12.1355237598659
48249,5.122932918623904,.01303215645651453,53.71993063990269,275.9233068954992,11.5954125779744
48252,5.144193669682148,.02050463886711357,63.93889195898605,159.512643415401,11.6676708291856
48254,5.167931616743866,.106487676141627,133.4489202821449,292.6315240061244,11.7485248487044
48269,5.155623167009878,.0459738247068905,21.49992616043873,41.95842427926436,11.7065777017474
48373,5.227306094617972,.008032981967383616,224.7585466126501,53.15966720109162,11.9515738646965
48438,5.123261164491436,.03292404323852184,83.8935264258334,294.911777787247,11.5965270393453
48604,5.162700853928341,.08417977151980376,121.2220045820611,144.9863158601679,11.7306923195736
48764,5.20112345047246,.09082299447002837,42.54921027477954,305.1135869868482,11.8618914468682
48767,5.227734259015782,.06557630064287739,108.7538082119506,102.8741022165233,11.9530423103317
51339,5.152400082787881,.06797841512534199,255.2938762674569,234.8347467649655,11.6956017090204
51340,5.155180312795943,.06494446760629013,82.5889061708732,263.0813423648218,11.7050693886589
51344,5.172764729258996,.04707699692583549,105.6847373998925,42.75553019155119,11.7650097464589
51345,5.216872739606344,.1506248139928445,37.06280617400541,126.5998283719145,11.9158099063481
51346,5.132457032790605,.02841441418033658,150.4464001542901,55.2299863526497,11.6277633858066
51347,5.159288435394714,.1431338797965067,92.72225420348558,131.8659802757939,11.7190636921642
51348,5.132975205550847,.06456532861842962,228.1143281273371,282.9499448905486,11.6295243383924
51350,5.201579033153067,.05305204488701535,96.54268402669969,22.99192160015904,11.8634500112895
51351,5.10892191310082,.06987849588678245,55.27867292508137,249.973557372063,11.5478756712059
51354,5.144680499861987,.1064720938501197,136.0104183252352,59.66875168562363,11.6693271554359
51357,5.198855238166266,.06972289148588696,150.1983085769424,55.6074434222034,11.8541328285104
51359,5.175098935163435,.1153887496349101,170.8600365828675,28.80410143185265,11.7729740714766
51360,5.182858908176188,.05320460324436613,132.4773342331501,31.68137080443985,11.7994640577822
51362,5.214697436784903,.0604610375951101,172.9864760049038,146.499303643654,11.9083578002775
51364,5.236359317835685,.1034038778970574,21.87643580547697,3.757225935317611,11.9826358779414
51365,5.228697326205583,.05565759566993015,173.994813319785,256.2854044392861,11.956345494595
51378,5.158095723060599,.04959582089150859,140.8522953662827,122.9318734829059,11.715000148092
51405,5.348951538451746,.07085768265388565,218.4238723776557,199.3471474263149,12.3711820270095
51910,5.17962888351702,.0848041754168249,135.6051679696409,298.3905341736844,11.7884354087673
51935,5.211100023037583,.09238705038173081,14.66933955062101,159.603889237323,11.896037267367
51958,5.127458860007277,.1082176159351687,137.998144889292,276.9452239199925,11.6107822152187
51962,5.207304365270273,.0581087368541811,205.3625091229306,300.0813119754384,11.8830423921366
51969,5.23698439104608,.02054786838045209,147.2919724665404,303.5673090557353,11.9847815237258
51984,5.147748250955385,.06823575339291386,105.3172368756688,320.4938975611798,11.67976626645
51994,5.216065926327617,.08006958910495096,320.752916280851,119.8687317098703,11.9130457613066
52273,5.193313014619853,.08971596453139825,41.20326831317445,268.1596508556901,11.8351822888412
52275,5.233624635941357,.06379565253765124,52.27025879933032,160.3782993839914,11.9732502294398
52278,5.183037361325581,.08571604674728531,140.6373562147872,232.6625141134621,11.8000734713369
52511,5.245000012880404,.06527056746433327,235.7004986915148,99.64227351335644,12.0123075441069
52567,5.171869543307826,.06997033299247662,171.217722080995,219.9384979294284,11.7619558430851
52645,5.178100745078886,.04301482505867091,160.256742008185,28.80452835330079,11.7832189059273
52767,5.304522688035271,.02343832371112492,152.0999734329291,199.1952657750563,12.2173683853014
53418,5.156913319332568,.09289395222795792,175.3980465487409,129.1554917629154,11.7109721889174
53419,5.159172692912775,.08915059491863796,143.5895529505653,349.543906898407,11.7186693395531
53436,5.074714138212356,.009001870790984171,169.113305236893,290.4269454573609,11.4320884797422
53449,5.207417175230879,.1185563421119478,84.5074033647049,214.1765190871405,11.8834285418727
53469,5.113971343797588,.06271777181906259,205.0700616026432,10.02456786084696,11.5650000090749
53477,5.275401536231485,.03054794969051705,175.7252439560328,115.053340111787,12.1168989055886
54581,5.162754766109583,.1001889916368777,105.3063709281711,102.7410361448145,11.7308760689945
54582,5.157468232037929,.08690234791596896,119.9235297465249,244.1179046417726,11.7128624888918
54596,5.08279896361212,.07107981170445882,151.4434846960234,155.6329992826613,11.4594190562607
54614,5.182632319502431,.1393491005131755,84.15318766882973,198.6118435925478,11.7986902775953
54625,5.299804343714063,.04865789670344502,107.3871664745183,134.4370974713885,12.2010710858081
54626,5.140637728042206,.06393218006265573,114.1258446365501,138.0544010883318,11.6555749434851
54632,5.190804540414841,.110446189139497,122.5238453519591,66.86188508092283,11.8266083792464
54634,5.156588208125992,.1019446008558354,161.4547700125898,48.11489518052799,11.7098647507889
54638,5.279616730748809,.00243812615894183,147.5671339336664,299.0604301883906,12.1314244218169
54643,5.180251452511987,.07225447874058233,228.8161270309703,263.3334901510245,11.7905608510753
54645,5.247687564512425,.0880357245466995,179.4194560817637,52.83806042342538,12.0215414331082
54646,5.233415897749054,.1073256234220414,153.2542821391205,53.77823398027172,11.9725339238594
54649,5.252867490895705,.1094336682602715,149.7465308422117,23.59949882870588,12.0393452932848
54652,5.175615928251155,.04254243566730503,132.3215583111727,212.6861592621565,11.7747382981036
54653,5.206704921073107,.05317604285900938,114.5019456083271,262.3938243524684,11.880990558221
54655,5.144837169230343,.09209933940129708,115.272496775488,214.638409404765,11.6698602031246
54656,5.273985442505653,.075965490941139,176.8595353890193,179.67477465,12.1120203633038
54672,5.290376583279741,.1377934941154952,98.50277349712513,287.8332756992149,12.1685290530932
54678,5.143326501820003,.08010661903620848,100.5423079451203,202.5995580908297,11.6647206867306
54680,5.17669046964631,.03638177012871457,45.58075212867563,266.7223984079179,11.778405426978
54689,5.232516844937122,.1135155373289328,160.1629877909576,38.37380310915066,11.9694488992214
55060,5.105178149834257,.04498316788293485,173.6911335328647,177.930101000504,11.5351847574187
55267,5.150138914417396,.03011349433506223,37.97927364813238,22.47556707935382,11.6879035035589
55419,5.270375503148631,.04490436551883933,166.758324864,165.5121629562426,12.099586831785
55441,5.200316995935823,.03885776482023674,263.9943901331779,309.6470847423287,11.8591327048086
55457,5.147107644137033,.1795064185205079,115.428869390321,262.4459122811874,11.6775861175498
55460,5.172571617510793,.03268198563578316,230.250806105666,105.0450318893399,11.7643509284435
55474,5.199483382368706,.09445732947623979,333.4216135630209,326.8033635176519,11.8562812812125
55496,5.239924308577245,.04227758641657072,176.8109611157663,188.8210819452025,11.9948748936311
55563,5.130644278663022,.04407990264246128,215.6369015041382,52.81244805861458,11.6216036416587
55568,5.128294842294459,.03297857504316073,215.302986384553,318.7154061930348,11.613621868591
55571,5.183221616188277,.08571112239272963,272.1938946268434,163.2674392647075,11.8007027086225
55574,5.209213666413976,.07726594207946991,284.6750310144012,14.70433493141944,11.8895785145979
55578,5.314895037364134,.06101198639144492,99.539681022021,84.61068293038177,12.25322026524
55676,5.237892290794238,.03893141512848362,252.1181128817858,209.5845627143514,11.9878982367683
55678,5.218951986034297,.1011211681407659,325.7162681281652,282.9041206922247,11.922934396902
55701,5.161326605961074,.1392124868261276,127.7648598874702,106.7686935732154,11.7260087805633
55702,5.215103696105427,.03355849005483758,21.96065007515759,189.8203552354533,11.9097494367909
56355,5.289750232118235,.03644747625892798,133.0703292785442,258.99508104847,12.1663680878232
56951,5.138305746989586,.02238315241468395,185.2730314318896,208.0899684672148,11.6476447511808
56962,5.278602990678075,.08259073921303976,124.9588299040334,150.318056576084,12.1279305543681
56968,5.209104095464829,.03818566212788576,318.357642494462,257.5898767344582,11.8892033872844
56976,5.240625138968419,.03556563306252084,57.52813703885867,324.8595143629132,11.9972814133001
57013,5.26933016224836,.05361181177320191,150.8205616022053,270.6897699842382,12.0959872118546
57041,5.315260749385479,.07399767720007298,126.2327672136027,22.56073727742472,12.2544849827005
57626,5.192481482436988,.0674443093403666,163.4352371907212,186.4422886979626,11.8323399006624
57644,5.091350240400123,.05204624775022645,122.2979087191022,235.0102517643603,11.4883501242402
57714,5.211585149873889,.02817394974915816,26.38608425665241,315.8896639092348,11.8976984966308
57904,5.254364959280948,.06997495428278468,161.6911699877841,223.5786575855167,12.0444938594166
57910,5.154803679691135,.03920232823472954,129.5811908060338,259.1895987005392,11.7037866684134
57915,5.224321127388778,.03923487839685078,86.11865419920113,130.3410490671114,11.9413382015425
57920,5.241124192349326,.03677450194298653,173.6941037500758,242.7890099485028,11.9989951667824
58008,5.187034651160578,.04329350850895581,10.38246544562966,342.5756358735967,11.813726876753
58084,5.197176687487162,.1367020806675731,86.11993248585179,99.86409820772651,11.8483922888289
58096,5.214306934144094,.1145551196391867,162.5427452421052,26.3738828264455,11.9070201891796
58153,5.187857451290915,.1064767323681108,127.3270261777674,131.1878933645143,11.8165379399517
58366,5.168329307624168,.06657003619848706,162.5651609561706,259.966447503105,11.7498810115047
58473,5.213262004432964,.04737118585113973,32.68863819482957,15.09346002076105,11.903441177826
58475,5.138137288753034,.03652175787462593,59.62415734782651,151.2526830564146,11.6470719576252
58478,5.269254703112261,.06689996110365805,192.400604182174,178.9498371736418,12.0957273829628
58479,5.209718261042285,.03464625941690579,261.4897852216494,188.5902155691539,11.8913060966624
58480,5.174007953686361,.02559617579078895,198.558964528373,338.99334280,11.7692514123009
58931,5.271102833535728,.0986987387756616,196.3638119559124,133.2744361780493,12.1020915966116
59049,5.149808894070936,.1214708148211791,131.0691354637748,220.7783808343881,11.6867800821617
59355,5.222945752923659,.08902577680187344,55.53760622624708,321.0713364571852,11.9366229293822
60257,5.066800187301671,.03414099034279402,93.11292451829155,39.49458416351284,11.4053566178472
60313,5.291152685953666,.07659829887569855,137.3580242008785,327.6321577249402,12.1712068513956
60322,5.190054536196984,.01894371299286486,140.7221485406986,289.2538871046839,11.8240452835769
60328,5.23393657732939,.05782581322030527,108.1084963666613,160.519305462417,11.9743207135333
60383,5.270767672281169,.07173749580991375,272.9795190744135,69.55252545148228,12.1009373539837
60388,5.104349614165707,.05874096647554852,142.7719664235453,355.9897390152194,11.5323767483878
60399,5.244673771992367,.1264254299889715,169.4374627980984,298.8091168595976,12.0111868067577
60401,5.244413588132225,.04048480369620188,181.7307688635556,117.6366015815158,12.0102930205114
60421,5.251148536865618,.03221291857551479,170.9196725466481,276.807501718105,12.0334361242496
61610,5.266820963126252,.09660944349632593,69.49092673120892,33.37880579628074,12.0873482693219
61896,5.149104817436083,.06324563631782558,99.49257249076349,118.274112197754,11.6843834570506
62114,5.193541449686423,.1793694768803744,114.0101334100776,65.21203568778371,11.8359631777582
62201,5.248363861156901,.05780818147834752,136.9355138146746,131.3150563793958,12.0238654253343
62426,5.227756532925594,.07711233488174293,257.447095275348,350.0407437486811,11.9531187032555
62692,5.212543800474919,.05476509742301836,187.7474253729805,38.58459132694708,11.9009814498919
62714,5.220448767704556,.044636516207188,51.5608897069669,350.2268179802579,11.9280639638714
63175,5.091447308581285,.01025581035286585,128.4587003926899,191.2763928228495,11.4886786692765
63176,5.060059000697692,.01510653153848516,87.78047034776966,190.8402900042238,11.3826025949815
63193,5.106307245617362,.09903495275241207,100.019262227252,24.66668669528839,11.539011768405
63195,5.207062914682442,.04647315396312068,82.45528241223806,173.844792413659,11.8822159181751
63202,5.126828924366372,.07841017066432904,149.3985443055135,339.5503712018695,11.6086426112486
63205,5.088690371429531,.04828330829681156,89.56863330986556,351.4397486734107,11.4793485294186
63210,5.185631767048048,.07967001195402962,164.454098012144,269.2976239788596,11.8089344943397
63231,5.354802283448088,.05849302085404941,76.76479796465696,15.48357867679168,12.3914851892018
63234,5.217951796261161,.07168040208445052,9.831910490174657,246.2774293680149,11.9195070922314
63239,5.201661085367719,.0667046069797179,98.44089292070883,186.3375039321269,11.8637307220639
63241,5.250114393899667,.04888361500839827,59.72423593016858,33.69370324900121,12.0298815645568
63257,5.203085167094885,.06220998208412976,149.2865365421368,302.4621478260657,11.8686030344339
63259,5.158773598396219,.03502002222505689,43.26936223678392,180.2076961985305,11.7173095964783
63265,5.209950453315636,.1229533453239642,108.9427985216242,26.85261472955595,11.892101082117
63269,5.138230585442904,.07741187394636403,171.9640795838629,257.0016090245966,11.6473891848999
63272,5.18790817514822,.03996455064858367,138.5537981797404,352.4611948671284,11.8167112432436
63273,5.203854565930283,.1272380663914418,335.3057670844686,258.3641170801088,11.8712357110003
63278,5.2160091703166,.129003562149584,80.63735508947509,342.74315338063,11.9128513230671
63279,5.163575337450204,.1011134426543509,132.0816894454503,230.151775332937,11.7336729488444
63284,5.262535926032636,.1572527610465539,144.1506657421195,306.681263876445,12.0726000370293
63286,5.294134386792321,.1023208960338054,199.4356499242546,221.8706365880362,12.1814964835601
63287,5.19699421321516,.07643590236541353,169.7570997744215,202.312351598165,11.8477682939438
63290,5.279699002530439,.06512676714116612,29.16587977495881,88.0813666726757,12.1317079872271
63291,5.151726421803314,.066851978750346,115.67223242475,58.91904054389946,11.6933080362963
63292,5.212486742917434,.05760569444230044,171.7901297009648,272.5740880308067,11.9007860446058
63294,5.113037139937629,.03511153174513403,147.1208965968829,317.7226006334793,11.5618311682188
63923,5.153259994350071,.08210399111804928,288.0766863614108,1.744454280962842,11.6985297433114
63955,5.171246998917347,.1265371365473415,195.4371266477099,219.5856408184444,11.7598322050421
64030,5.187063227294737,.0345162590038541,248.2752293935966,173.1695511688724,11.8138245022168
64270,5.165671899591035,.09378371427717609,137.9537716429329,200.7377347404361,11.740819994201
64326,5.14045542685496,.07256469837859005,139.745332862197,260.2390204433356,11.6549549407467
65000,5.140942298479847,.0129385624092935,267.5868786138522,169.9329784473807,11.6566108060561
65097,5.129706364194332,.06497038970289848,263.1453176070902,219.3726495312862,11.618417032498
65109,5.142997014528747,.02872418727986185,138.0031641135155,281.9446588479489,11.6635998219554
65111,5.221827867868559,.02027434971630183,15.97368729742934,281.382089680946,11.9327908797161
65134,5.199540735594419,.08919053092562404,56.96618719243843,59.22918827843361,11.8564774539286
65150,5.233508932470304,.07005907829239759,93.9593878355937,282.3868295727402,11.9728531798659
65174,5.18666447146872,.05507289339187497,56.56844252775168,96.70290298927112,11.8124622455976
65179,5.161378518984804,.0841634456975183,154.1275750439186,85.9828357113701,11.7261856926682
65194,5.130220835055557,.01641236637194261,22.21723898049694,130.8804293653562,11.6201649357288
65205,5.216127564449907,.1317082515281589,77.93997381750998,327.9599660347295,11.9132569261819
65206,5.133404104688605,.08202626092111728,140.1212596594595,61.6960331536335,11.6309819717203
65209,5.125524254572186,.08848274590902321,134.1127956179698,7.883690306347817,11.6042116612403
65210,5.146320271968243,.05594722215630997,51.11042670868008,149.4318900692143,11.6749066744622
65211,5.16781987399753,.02824686076158591,165.8397715198445,77.48372497140107,11.7481438049621
65216,5.070433053026184,.06100889004478856,175.6341430739056,117.8361823719271,11.4176251760259
65217,5.310908707225694,.01537041469247265,85.67033517121222,318.193359154055,12.2394374282676
65223,5.251552664468726,.07171471526279739,87.53757673854172,102.5929766731571,12.0348252881327
65224,5.233291844410677,.04440628360501642,32.8874566744121,24.05819761661956,11.9721082294288
65225,5.289089882262985,.08034047220665599,172.2891377153388,206.9186735262457,12.1640899626811
65227,5.281021166417156,.02670392415997852,87.38112579548586,306.4680881086147,12.1362653806531
65228,5.074255709781688,.0686444907205989,186.2820749752929,236.8100620259703,11.4305394242056
65229,5.09711240392657,.03646401532205289,173.9160667048961,235.4913669757092,11.5078586461423
65232,5.25540054947682,.03753025668844504,247.2159931463132,315.6598286727812,12.0480548342688
65240,5.269066083398288,.08565120339893466,53.62314813507855,106.178445452623,12.0950779157183
65243,5.29787191731327,.06670792095929425,178.8815120037542,188.6779351930242,12.1943985217882
65245,5.240867324243002,.01934642092228479,203.3064381317638,168.81454792446,11.9981130693673
65250,5.20368640708162,.1488901714415205,148.08412140905,298.8478365518275,11.8706602998765
65257,5.16281929313655,.05182251200557288,110.5443619562703,266.3269631387537,11.7310959983605
65281,5.137719970301199,.06364730209512789,160.5292344353834,22.94025246013609,11.6456530272608
65583,5.209989000606319,.08885515173054749,127.5477815570166,47.38091870599326,11.8922330629667
65590,5.223880655136061,.03079844487556473,215.8084502691837,305.6187241840671,11.93982803865
65811,5.151058436092755,.01460811085929742,129.7024026422269,224.0327422612322,11.6910338347466
67065,5.073479736163874,.02422660853981975,204.3105600083726,152.7342833134568,11.4279175250261
67548,5.208696783617762,.1351950972625854,39.14878395297596,148.2438109435825,11.887808948249
68112,5.245510317906433,.08042618759047963,137.2243463558322,24.10296706915253,12.0140606680337
68444,5.226071405619523,.02743120378353904,226.5439380441561,83.79784409317331,11.9473396745341
68519,5.295459163475489,.01394262779960932,223.1136546347522,112.9755637482732,12.1860691211749
68725,5.1897846183898,.1073370419682753,68.47816309715616,131.4313492506291,11.8231229005295
68766,5.208312130797639,.0349917980788626,324.7674929027456,62.31960326797098,11.8864921328329
68788,5.264482395764028,.04167828643544205,73.03712786778534,77.72818697826359,12.0792986487788
69437,5.255672100549059,.07044108839976998,153.4165358481549,218.6623368621699,12.0489886463846
73637,5.178623337983759,.1830875295539114,183.7820153318128,204.2113285692329,11.7850027593897
73641,5.242865252876582,.04609554498491299,193.212051877493,30.26126273754122,12.004974622032
73677,5.279711221413219,.0558988903698765,47.58609790038864,56.14418210167165,12.1317501021289
73795,5.174211388980449,.06393126413035156,300.3925313651586,343.7849514892464,11.7699455467162
