a,e
2.607512405521715,.390391812019161
2.382135615971464,.3007014372218842
2.321301044578646,.3051656782463651
2.592833389803955,.381440735571496
2.189776142899055,.2540472065599917
2.611901316190503,.4098692038602944
2.299238134280055,.2777402103216575
2.622631998997138,.4565524495755109
2.392846941365283,.3504373913967243
2.36214673979366,.2965204409188623
2.228125433900391,.2868985396170393
2.681967356112148,.4683545385918066
1.947456879304077,.2554395372535697
2.325888699205073,.2997604594281497
2.250469013547443,.3362635922385976
2.263215033514762,.2935555122205986
1.910285480818219,.1544337065131766
2.227270921621375,.2753005836259612
2.392556491410329,.3554538600463141
2.412491247295529,.3168790027944123
2.25009510761334,.2787380359824826
2.195590715891897,.2711577257919053
2.732402351812246,.4907550745541553
2.77173531783756,.4169952491197976
2.393448251302936,.3476738220924549
2.224024735700734,.2819323122964266
2.289994342109567,.3422353110615933
1.87758684545755,.1231911971987235
1.854182892933319,.1018963971163488
1.709244090618109,.1103302096146487
1.926756981062958,.1725829133135834
1.390498535310866,.06152469844453329
1.883931558001716,.1315223342317209
2.380945327597316,.3434776820960107
2.310072395500031,.3115658570611051
2.178495339662131,.3295635263929832
1.79974511081464,.08177543069715434
2.326345220535554,.2966450345650831
2.370331665921559,.3737573547773032
2.303325815335196,.3620296648192265
2.588799450792446,.4073374042141679
2.283328048787279,.2787844841846703
2.123252372309847,.3601649657098859
2.188859355715409,.2829477330445764
1.908846813539582,.1683225107657322
1.904492862364828,.1376849353519967
1.740224759358205,.2291479345210569
2.302964844643518,.3318164183252472
2.32003629147498,.303385074040999
2.36542091431528,.3120190944918927
1.840707155333526,.2002520147013942
2.392844272413353,.3355857879778873
2.18072745456717,.2382631013954327
2.371786539565246,.3640868076849552
2.329903348912439,.2947625569968098
2.148445425196057,.3303701962311941
2.364839616834609,.3012035818908145
2.349794085759101,.31139331792527
2.13986562136604,.280538818060331
2.3499387552401,.2978947299729412
2.367417065825125,.3599431337230948
2.13159224155437,.2798520377277968
1.917538084474331,.2069552632657777
2.392936226680227,.3059403349034659
2.713127658595173,.4581605207843057
2.775393939806348,.4070435949426419
1.794772853085152,.08446430598044112
2.360353577419415,.3753995577249436
2.406077240127197,.3966330824497104
1.577931660123135,.07572909714938868
2.196102916886256,.3890481246896746
1.892440286612738,.1339137010365993
2.189172471638106,.2436099360021531
1.892057619295366,.1337906643574149
2.254128829731034,.2725156101314837
1.911411247491445,.1512199239379359
1.726672120693539,.1492303202961932
2.009670823269835,.2036157277485841
2.31651701086717,.3354261543904641
2.604266320464583,.3849642575384984
2.198734938736254,.3621881365771467
