pdes,a,e,M,per
191P,3.532411562896625,.4203156371110926,59.65708068301558,6.63919078540969
192P,6.698604558889319,.772126286309046,316.6070773213959,17.3374297076236
193P,3.576600727795079,.3943325814040706,358.875618020012,6.76416033111005
194P,4.011947884475339,.5742682794490854,299.9986319534013,8.03602217628037
195P,6.47960643491348,.315047798798942,338.5816063674453,16.4941957478126
196P,3.781497663461639,.4313134844133996,168.0303354448991,7.35366695349617
197P,2.865999002612692,.6296602371558928,69.3051576029857,4.85201633878229
198P,3.58306422508561,.4479159374598513,215.2924347567418,6.78250451391011
199P,5.954800268410104,.5069284376022202,320.7929535540054,14.5314516481435
200P,4.920224292987082,.3333926492953443,292.5233477872862,10.914040314772
201P,3.459267702959195,.6128695185722387,19.51370788665928,6.43405042848456
202P,3.770652596272423,.3321236559698317,337.1246856364315,7.32205495269626
203P,4.643485238138329,.314653512873307,318.6063511600875,10.0063181271212
204P,3.655519435714783,.4721408809812201,1.746886831723274,6.989270488501
205P,3.548459099134047,.5669612177509425,32.30025025385246,6.68448430469268
205P-A,3.539301441690985,.568714327637854,6.950708178874592,6.65862461283462
205P-B,3.60328142190863,.5753279137768729,2.339584320598842,6.83999014591284
205P-C,3.5399689569418089085672,0.5687302569766289339625,354.0431894928307,6.66050843501621
206P,3.143688003695274,.6886420878908622,173.3233983417518,5.57400506462474
207P,3.884219740982902,.757031518894085,257.079051955412,7.65532951247586
208P,4.036024685636033,.3743328662523569,14.07438983677013,8.10847016470055
209P,2.93069628715738,.6925376343663351,156.0743144740153,5.01723477151836
210P,3.1720851510391,.8325032627208268,3.795118810452619,5.64970091530556
211P,3.563414953721607,.3380196667045857,114.6441664496989,6.72678890983899
212P,3.926947567548183,.5787482775254646,319.1779090137033,7.78199336532698
213P,3.426864023868714,.3806646545095143,54.5948488979252,6.34385883741513
213P-B,3.422250471846395,.3797273022751771,9.74101651092603,6.33105214171125
214P,3.60435568477783,.4895520712375712,65.67247854038634,6.84304923048928
215P,4.023138681375808,.2006421522188538,269.6149605216499,8.06966874041695
216P,3.882696080939694,.4454186110315633,114.1677342558116,7.65082552845985
217P,3.942173923836579,.6896427560080348,328.2702281929764,7.82729809139157
218P,3.341856686662046,.4909327949509942,60.73900218639663,6.1092786553319
219P,3.650899120893209,.3524985789349789,283.5274593993728,6.97602377026266
220P,3.113704636629025,.5026506136795762,11.04663152634513,5.49445122360583
221P,3.47456267632109,.4873988738431755,107.9675207092858,6.47676929365222
222P,2.857518464514056,.7267693963810077,253.4490935755538,4.83049648383983
223P,4.138496310761236,.4175597146857165,226.3797729215846,8.41922393072737
224P,3.342305999439978,.4369516486843072,64.50318672376011,6.11051078591887
225P,3.545328755145044,.6637644632691145,23.90406126761667,6.67564097895336
226P,3.689455615477498,.4804474350021011,121.285903467966,7.08682383930977
227P,3.587440335763946,.4993857905736375,196.6064446717,6.79493384086549
228P,4.161836111096829,.1763056288704916,192.1664164833571,8.49054686463748
229P,3.924735359307809,.3782472818322429,343.5061648752472,7.77541842456408
230P,3.400792437666275,.5635029290421328,197.4106297429871,6.27160057985176
231P,4.025472405010516,.2469915801096556,81.35623270864485,8.07669128261879
232P,4.482771767537313,.3345199989231166,356.3117364353791,9.49135340487715
233P,3.037327334760674,.4090272614185136,255.8516007870289,5.29353270016844
234P,3.817996464780973,.2519116580093193,198.761403122069,7.46038920765268
235P,4.000387079773747,.3148400266881949,171.5620787171421,8.00131238205177
236P,3.727546306163059,.5087712718889918,311.9377767096116,7.19685533833092
237P,3.736878880839954,.3525498241341212,200.1940074704392,7.22390015823466
238P,3.163221896406786,.2527781196003774,207.9600705783461,5.62603836836352
239P,4.464164365888056,.6316548361498424,165.6048491379466,9.43231871501915
240P,3.867068464040567,.4501319645263105,115.3957896890042,7.60468087380608
241P,4.88441297988186,.6188715697106489,291.3982198761471,10.7951024237329
242P,5.643675589150758,.3141331711681838,313.4810940777998,13.4076067872657
243P,3.831376661280214,.3585716233288795,46.22026116848742,7.49964102980735
244P,4.947112710570793,.2042131382581726,293.4236481373438,11.0036282554771
245P,4.011837030648198,.4662892068735632,260.0068001583065,8.03568911450391
246P,4.020731406001089,.2862867862423606,170.1491769657503,8.06242700323909
247P,3.995189934096721,.6234222264034647,254.3951546948035,7.98572496154771
248P,5.982464274635912,.6411612168497145,348.2993975447121,14.6328315459673
249P,2.777175367052575,.816149560284423,30.76520818562273,4.62821109393779
250P,3.730334457750246,.4064797230434751,350.7850180892973,7.20493156613921
251P,3.489671874808641,.5095517978606823,8.968092364785022,6.51906171005653
252P,3.052022282392589,.6736141905816455,318.3557727561238,5.33199523084378
253P,3.469309011750889,.4125583951342929,72.49581816010924,6.46208518336362
254P,4.670271970644078,.3119069854691572,315.9487196491851,10.0930275929735
255P,3.038408435020066,.6681889016894792,193.4978697184347,5.29635920592084
256P,4.621105579995913,.417937535578262,269.6119651110424,9.93406595171366
257P,3.755425051066341,.4336173942170644,235.9627599102964,7.27774527059475
258P,4.397398984216789,.2088043835288372,333.8007068722156,9.22150932793153
259P,2.725734249446032,.3421712179073474,40.45679881807635,4.50021713640764
260P,3.685599054648147,.5935048395532496,277.4742674832356,7.0757150362788
261P,3.58712027563139,.3895433798507963,226.7175100490325,6.79402452724019
262P,6.935517744284216,.8154028826429843,340.9807027646734,18.2652883645772
263P,3.029643301537498,.5869803961071717,27.70540769579519,5.27345751245289
264P,3.892018761323937,.3737711207200287,38.74106137934061,7.67839747750983
265P,4.252984092256914,.6460250873419684,4.291673197608478,8.77099452075928
266P,3.529533621620163,.3404246531820948,66.241701879605,6.63107877387312
267P,3.289612129307083,.593340592152269,49.07618697347723,5.96657691811788
