full_name,epoch_mjd,a,e,i,om,w,ma,per_y
"297158 (2010 UW99)",57400,5.140379836207612,.04323322028787995,10.01961093263966,264.2530330514322,191.0471981029858,123.6308100346565,11.654697861672
"297160 (2010 VG22)",57400,5.267923680255188,.02372454245796409,2.795049095447066,269.9022448355558,210.2489684366691,94.81623992413178,12.0911445698949
"297163 (2010 VT36)",57400,5.191420982401985,.02699326667574201,9.777772777123765,140.3806654023109,163.5044938050528,273.309408374199,11.8287151724291
"297168 (2010 VW81)",57400,5.207385955224894,.06304621965340072,16.87272963593823,72.41403381498661,68.23657622084603,98.67320445902162,11.8833216750301
"297174 (2010 VB136)",57400,5.121629918819242,.0873237310347771,16.37087955564302,56.59476102105135,145.8671167741673,19.35102041128568,11.5909889812366
"297178 (2010 WF24)",57400,5.165755319631415,.1094481389997221,27.87793913542909,250.8945510090939,193.7780376553544,144.3412026426781,11.7411043977552
"297182 (2010 WD49)",57400,5.18434866616712,.05444066851153315,6.964247182051009,64.16419568478243,9.338061780483079,153.3763277743247,11.8045518701162
"297194 (2010 XX68)",57400,5.24242936415624,.02978912714995286,17.56228944985934,74.80334269737617,306.2329604073022,212.2181075899624,12.0034775234014
"297195 (2010 XS76)",57400,5.067401233023571,.06943480548485535,5.142251496232698,147.2482998226643,295.8713605773016,155.0802227265285,11.4073861070241
"297196 (2011 AY26)",57400,5.133116954672138,.05361162390314253,12.24684363647991,263.535268776357,169.3344095575582,162.3669079283578,11.6300060725244
"297215 (2011 JJ)",57400,5.084871305688967,.03208775341817844,22.79142445581495,223.7990689060932,112.3197926006506,118.0213858245872,11.4664280655358
"297218 (2011 KT16)",57400,5.230579654033716,.08449055543116199,10.26306298482559,260.4212196099172,44.43179246430548,159.4447872366919,11.9628024911957
"297221 (2011 OF18)",57400,5.2490002301618,.2148328795671939,.3663355593602684,184.1349012039188,147.8651045734643,125.0326963300489,12.0260523489399
"297287 (1997 SC33)",57400,5.218019434534988,.1207593475245385,4.868791097564507,214.555057868807,185.7940747889286,187.8351016527345,11.9197388548642
"297442 (2000 SF191)",57400,5.158812536451227,.09051641526748712,21.78256111476042,21.94301493654154,334.6538042092771,118.3030168841308,11.7174422588537
"297644 (2001 TJ176)",57400,5.180473608616558,.09491247143581501,12.90856932928126,201.1042734929134,180.0102705122337,71.77811458051954,11.791319319996
"297692 (2001 UN228)",57400,5.232042747798207,.1102758112302274,14.54187617337365,169.5819767992062,131.8423801128266,157.3344196378656,11.9678221812087
"298254 (2002 VG78)",57400,5.18295067278512,.1116026278994457,18.32210266951509,227.5082751779385,172.6698171620523,56.06522312342032,11.7997774305799
"298614 (2003 YD179)",57400,5.325484556108258,.05835050737176715,7.054751545495725,311.3551428791623,356.8670738309111,158.9836850372374,12.2898588955544
"299061 (2005 CE31)",57400,5.204067796138605,.04006424207208166,4.623279951886834,12.62824846041468,74.57387548050443,32.89930713972995,11.8719653620585
"299062 (2005 CC34)",57400,5.147226246689153,.06834120746432579,8.510669716181587,338.1885943536057,19.48704200725256,118.0344716489081,11.6779897421455
"299447 (2006 BY41)",57400,5.146656790045355,.04368135301425988,24.47198376048508,163.2200464037631,201.5989892941804,102.7933803812794,11.6760518270652
"299465 (2006 BL103)",57400,5.15025348869869,.03869943446049456,17.53037654704331,156.9720431228575,209.6572021369304,96.00288187996929,11.6882935339874
"299473 (2006 BO132)",57400,5.275101213353208,.05847884374477632,1.021571000110507,291.0283493270467,328.3193912214933,208.0322623507961,12.1158642174784
"299479 (2006 BX160)",57400,5.222300389973723,.1009996180496872,6.137245424081452,184.4636207623073,73.1420521726201,208.3101105421296,11.9344106099613
"299491 (2006 BY198)",57400,5.211943779715612,.05324788218985161,29.00131301315693,344.5058953125426,290.4946189602592,195.0008427902333,11.8989266094823
"299511 (2006 CQ17)",57400,5.280181351945703,.05747620929106437,27.73499253393935,331.7252418240415,297.7550199290323,177.0646266003949,12.1333705410681
"299523 (2006 DF2)",57400,5.207847143609139,.1284178730142702,23.4486406159217,338.210364766405,337.3221919146997,149.0224535260518,11.8849003667128
"299524 (2006 DW4)",57400,5.246594167817331,.07262632192637412,10.05637112333232,154.1484330654395,141.2385109478015,175.4527073055675,12.0177844557327
"299537 (2006 DC50)",57400,5.223351865953297,.01141335847687814,22.35712970471466,150.3556515201824,222.6542385917805,92.15350053360716,11.9380151645006
"299547 (2006 DQ99)",57400,5.263253763508728,.1085323236221563,11.2013543526947,3.231285679536497,343.065444499784,112.1041093436303,12.0750702701213
"299551 (2006 DH127)",57400,5.214989432302123,.07060582049559763,3.732181996001855,202.9104601931274,58.08396347625289,199.7687028861266,11.9093580220007
"299552 (2006 DN127)",57400,5.163542893289306,.07439572642310424,4.082421457596451,350.1328880362369,250.3317225361884,211.560738980204,11.7335623601873
"299572 (2006 EZ30)",57400,5.316180929997207,.07993805187449914,17.84953562036354,7.135341839861669,337.4434311688785,122.3244027509659,12.2576673743215
"299575 (2006 EE58)",57400,5.242533546748071,.02982206649986022,8.59345828829297,342.0196465026356,52.45254547323707,74.99883780303725,12.0038353421316
"300242 (2007 DZ70)",57400,5.218015300679476,.1633384346621337,9.357978144133966,157.6335119974558,85.24854260170771,212.8953235191713,11.9197246901598
"300244 (2007 EY8)",57400,5.136126273468861,.1072020686948227,18.50983991956853,175.2085369144625,68.53760939070045,219.8654814101276,11.6402348064077
"300249 (2007 EE218)",57400,5.267915726121871,.05380958569087511,8.48350766694784,182.8392222543808,97.55871457120558,175.2631836652007,12.0911171849482
"300250 (2007 EF222)",57400,5.122003210209832,.03967694975020313,8.403109549622028,1.882072178784157,328.5973938359473,138.7274573915369,11.5922562229066
"300991 (2008 FF41)",57400,5.231393204944536,.2072191471531513,6.246273143158851,76.87584467211821,210.0903482830641,174.9422636784646,11.9655935950311
"300993 (2008 FP117)",57400,5.282065532253722,.1554038196637763,15.28476402859487,32.63705324507314,267.7484383450709,163.5958731958843,12.1398656296841
"300999 (2008 GP49)",57400,5.234146995200534,.006417138202747774,13.25536699316069,195.252799975231,125.3252920795443,126.7803239179527,11.9750428190726
"301000 (2008 GG69)",57400,5.171153652609672,.03471331312415327,5.764973920470883,149.9414833417413,301.0536401093144,8.522206414191341,11.7595137909454
"301002 (2008 GQ98)",57400,5.208681817136844,.1332273866511779,12.80607875374515,198.3106045251017,15.67497107395858,247.0570229460312,11.8877577112855
"301005 (2008 GL117)",57400,5.148730746088135,.04896514864030786,22.36001132230467,202.8113860426194,47.86171891009654,210.9394652602471,11.683110212329
"301007 (2008 GM140)",57400,5.201133014040568,.090446747562849,19.11139563735347,218.1205120684748,125.2901057209303,126.8529711690354,11.8619241634707
"301008 (2008 GK141)",57400,5.202378350053682,.05926202239575493,9.461520523926515,224.8630261691609,110.1580731220686,134.3941350732752,11.8661846675312
"301009 (2008 GS141)",57400,5.230237412536613,.07560012103865427,5.163390786758586,128.9087544785654,129.2396968244954,210.9131607659732,11.9616284051289
"301010 (2008 HB61)",57400,5.322761133110093,.06221826560471926,27.10817888084061,201.6980781677074,105.4094984197482,158.6903235509853,12.2804326533538
"301012 (2008 JL17)",57400,5.237365885526065,.07410004575908864,6.684570142397162,137.7571191406242,163.7882995257791,168.7248950390753,11.9860911164947
