pdes,a,e,M,pha
11252,5.145115702051458,.02925365600744797,170.2780944093261,N
11273,5.212204461543023,.0949486998147101,204.3020673139006,N
11275,5.192839497198371,.0898483383642177,123.611003439362,N
11351,5.282770428857165,.06380493163474335,192.5142465381372,N
11395,5.214494997175229,.06667908545671265,250.8301928270931,N
11396,5.213604419360443,.06324009146952174,211.1022288492715,N
11397,5.242646104681685,.0612055918899258,200.0241584350302,N
11428,5.32367401134691,.01300661809852056,163.4870390462003,N
11429,5.261802743160982,.02758487230994133,103.1588617498507,N
11487,5.145133652944683,.04804823372828514,109.4890492066159,N
11488,5.156504489012995,.03800095794212936,94.12813366330134,N
11509,5.18031694419921,.1426721018494561,115.168201973065,N
11552,5.265778762401752,.1520990388959639,154.3435673456106,N
11554,5.262640009026486,.06143958869455613,216.5491745155245,N
11663,5.142566994680769,.1260851059052701,138.3501181908907,N
11668,5.17963654920118,.1409803433145724,177.2194385679224,N
11869,5.244528063481717,.04135293007779041,140.9260194154112,N
11887,5.183346566490582,.09182145619075344,104.0407393600395,N
12052,5.245856525145356,.06692197837403288,130.8755102701983,N
12054,5.14048097682816,.06419064323336503,155.0018989096371,N
12126,5.23187844840656,.2073050979626909,153.650703891584,N
12238,5.174639524070603,.1230495724490013,178.1885961530228,N
12242,5.101322995692685,.06667643229606918,147.7872211417936,N
12444,5.24882320717512,.07064629111060153,174.589899202302,N
12649,5.154559436312129,.1471374641601056,144.8734728599515,N
12658,5.158155972597597,.05717530823730931,166.5565552038647,N
12714,5.227703745435347,.03644203811350766,130.8648251493391,N
12916,5.165844119727202,.01689020767646128,120.1656468520468,N
12917,5.201453066685886,.08930295994773101,132.0412001245385,N
12921,5.244452659973868,.09241104753817128,147.3290340703486,N
12929,5.229896337290445,.0405709845519452,145.3920131470137,N
12972,5.149649658673882,.1503618706677807,201.5425246069873,N
12973,5.125460916842571,.05667954456039216,179.9364886143339,N
12974,5.181653103217089,.05071708787106791,205.5063016359453,N
13060,5.169445454736103,.1224420090543205,193.1634383554726,N
13062,5.156259455770209,.009471924189845226,233.672015614037,N
13181,5.21587831783858,.136312049839525,110.2987223422011,N
13182,5.238206890899166,.1121779740796103,204.7600930766915,N
13183,5.212458738054933,.08945004380755461,268.2941255981609,N
13184,5.162553691994527,.04806179573284912,273.057069957851,N
13185,5.19012649213952,.05394756577482296,170.1013137715092,N
13229,5.246310156414921,.07618361459168864,90.41971443134882,N
13230,5.068190455819926,.06142152254811062,142.462754433907,N
13323,5.105848776723918,.08800850783396802,126.7471145322202,N
13331,5.076584747779421,.108063757933756,144.0856889933998,N
13353,5.167690078824504,.1336859412198608,108.3434051130331,N
13362,5.185426277296617,.02861640242494077,31.80723439904799,N
13366,5.227645200335052,.1036368989204249,126.9610780370093,N
13372,5.23388496728698,.04669528436543106,187.5084728092907,N
13379,5.151476936067509,.06453365384343974,161.838354791778,N
13383,5.147919683523202,.06390923718650064,183.1310963947506,N
13385,5.22731815280292,.04516074088974899,263.4275546353476,N
13387,5.217315324185241,.09516371440774002,199.9084810311653,N
13402,5.254617324198162,.1192314771091549,181.2099754430648,N
13463,5.177864251738509,.00637823873591544,175.2348000758343,N
13475,5.176005458797082,.07388378538988209,103.5552511655376,N
13650,5.209752373816744,.09760619648137793,153.8511960615295,N
13694,5.245267439094106,.0688007088642146,201.6025011937986,N
13780,5.180669229881818,.09381523950658537,129.6709814475565,N
13782,5.180757838684787,.1328787347112307,204.1389885143255,N
13790,5.266219648514277,.1125552662928314,105.5066024287833,N
13862,5.288129804341198,.08420265725247358,163.0928671215126,N
14235,5.127009236090139,.08407963489380707,170.3322050906055,N
14268,5.249162739816287,.08859034502012279,154.6189482916439,N
14518,5.273486566507396,.1443252585896479,148.3842781722023,N
14690,5.202217149323661,.03031118791396226,222.2794702797481,N
14707,5.219510475341202,.04113225298440203,169.7324376674576,N
14791,5.147211896583304,.1601363326837773,206.6849980900782,N
14792,5.168489339638125,.08220347160470118,194.494390891111,N
15033,5.181927990153842,.2022092631555631,162.148972310056,N
15094,5.162336884124256,.09473385941595029,185.7885555564249,N
15398,5.126777666933855,.02656851865901461,73.15355886812598,N
15436,5.209677187521404,.04359469589244874,148.7590979925285,N
15440,5.298283346768485,.02167132054510973,174.06122232804,N
15442,5.191952278904112,.167243208322807,152.6398087024239,N
15502,5.128014790815899,.01700482394514815,320.9958250258663,N
15521,5.23128253679687,.07141006201410943,50.5356908188799,N
15527,5.219073238047949,.1530389280093566,239.1913578874355,N
15529,5.254750761675297,.02670031540602742,332.6053134317377,N
15535,5.172775368363383,.0846395188253893,134.5515838928135,N
15536,5.202083505181098,.1434677229691086,138.8247207797296,N
15539,5.308564517775164,.03990327402775871,117.8376961929246,N
15651,5.286437043793835,.04040500564600468,169.7295148390152,N
15663,5.190081321415869,.1037835584352649,194.711491175567,N
15913,5.197207275071578,.05895860313867411,158.72878722375,N
15977,5.186502719598732,.04868003064213918,5.46966396924394,N
16070,5.132499500934924,.1231738811394038,171.8708619435652,N
16099,5.189233963572978,.08133210550995085,207.9404544421942,N
16152,5.128309066753923,.09475276790576409,175.8524587022181,N
16428,5.227935524991029,.06847701586874838,122.9277782130315,N
16560,5.058508361388832,.03973517628594193,195.2205663410114,N
16667,5.20988032247974,.1983885018074721,115.857008651081,N
16956,5.237825675204091,.1113952622901695,102.2776652828755,N
16974,5.196480387777887,.06874505407185769,195.04686497935,N
17171,5.138197327115245,.08159781296554156,144.1691649789792,N
17172,5.210442943037771,.05795593864026885,119.2733580916525,N
17314,5.165450246931703,.07546479532059766,14.3258584995653,N
17351,5.166713869428979,.09592715305911638,167.4264527943319,N
17365,5.269683499550205,.07825049887002775,92.5451846644028,N
17414,5.12837752966683,.03242558310103782,229.2569602446943,N
17415,5.152958210627278,.04701363569733442,168.5850341671989,N
17416,5.119204658618636,.05982036220924206,175.6926078637875,N
17417,5.168943503477836,.08278792000293782,107.1401144083146,N
17418,5.192832673126966,.1592259445333148,115.6594754960572,N
17419,5.190974439024356,.06811979993040002,99.01249022642723,N
17420,5.208847061041866,.08178504189985317,130.3076234173193,N
17421,5.144370347730834,.09825818557888047,205.8364571250569,N
17423,5.223547126633873,.09318753145271989,209.1506172844782,N
17424,5.202961693764223,.1570648576594803,130.4271606083637,N
17442,5.253726082875922,.0454030001813887,87.75859721375792,N
17492,5.139710729212356,.06771914730289698,172.939650638198,N
17874,5.214458665212406,.04591070192488594,171.8322527587759,N
18037,5.246540381662338,.0825501426161994,81.3485528746257,N
18046,5.211975400409263,.05701533353023103,133.2670002212829,N
18054,5.217874168597397,.01440264607359171,221.1336434920571,N
18058,5.127050623763209,.0780806155208907,134.4746120611026,N
18060,5.133276457601752,.05586623598583933,196.7976106300593,N
18062,5.153429120177181,.04774353123403616,140.2167224052821,N
18063,5.146878493371219,.05622221417190024,198.903764510241,N
18071,5.275109599237398,.05593916023316122,190.0067563063603,N
18137,5.119051426722651,.01672530733904728,2.230127597192879,N
18228,5.281391244985369,.1272801307786577,99.73140534452592,N
18263,5.179158687178898,.03985129137276826,152.3468141136084,N
18268,5.162914580454185,.09557021148314988,127.3845472805268,N
18278,5.187411230997717,.06773240569377964,210.6788097005704,N
18281,5.194382362626396,.1035426284728009,129.4382866567628,N
18282,5.222155221595964,.07760409309663953,89.36779416348372,N
18493,5.302389878841425,.0911247139969477,145.196698136673,N
18940,5.259032492968506,.07341507144334675,81.71931371500308,N
18971,5.208981191605382,.1183075778086719,219.5326874903703,N
19018,5.202683291026866,.1009770241971161,120.1080684498689,N
19020,5.216929516677377,.1118689885993534,139.2811735901272,N
19725,5.172393063202128,.06990269205855897,124.8076003457031,N
19844,5.190810587945817,.04904421332927991,154.1536451253047,N
19913,5.124079038544119,.05719892874547394,87.39742146221019,N
20144,5.188851170719838,.0123889967146013,29.85063172046696,N
20424,5.215690926773852,.1284264581958521,144.0092229327799,N
20428,5.219370504610018,.1441024634434452,160.116791907045,N
20716,5.238135727779891,.1280736771294889,199.5813764013048,N
20720,5.292705938890323,.1445777762313834,126.0153001188997,N
20729,5.214971085580338,.06368541623693663,185.223756344488,N
20738,5.162434013476455,.01132629218225685,221.7760809839918,N
20739,5.197386206360392,.1377036685244361,95.65148397373684,N
20947,5.076656935101994,.02267617558048351,120.6069166017704,N
20952,5.17874477263302,.08387545556294886,167.8222467199703,N
20961,5.139165163157039,.01737586625227438,142.6343747456281,N
20995,5.089921613553005,.1141779106586309,140.6428849643946,N
21271,5.134040351871043,.007824751481400823,117.0677402956847,N
21284,5.237113490393171,.1010102058823358,207.4585775480046,N
21370,5.183183206409367,.07434532484361563,106.9033699464584,N
21371,5.234633905930851,.07047590994024922,94.75322606004271,N
21372,5.196777259541519,.02775133382206556,107.8784961469736,N
21593,5.087508218177394,.04989646042350124,168.4073061455118,N
21595,5.204765914116472,.1342383770797307,183.7840707060958,N
21599,5.208500368372789,.1158694933109231,151.534791499776,N
21601,5.214616641903713,.03641005452231643,139.7673281325471,N
21602,5.200478998226714,.06174048340317812,92.37852123027176,N
21900,5.128245298969797,.03567237242463604,135.0640040638601,N
22008,5.155438528506767,.008465920845655841,174.0788598837709,N
22009,5.221906477673699,.02591508005246419,123.2879739434926,N
22010,5.102630214868912,.01494996117793315,193.7061104073842,N
22012,5.198146268037521,.1096005347300783,87.224194594314,N
22014,5.154192137459641,.1050115092853311,112.5074371310365,N
22035,5.241848087588506,.09667191356853182,151.3610564162884,N
22041,5.147299881643736,.05531665590232001,129.2663245297211,N
22042,5.186220568393166,.09112974141662812,186.3496533964023,N
22049,5.271871185328057,.05327806667505487,99.8092207985776,N
22052,5.19531344349997,.03429362644633843,165.4248544531637,N
22054,5.1870248527501,.05427199528961908,74.40020206328396,N
22055,5.252842579864698,.02598417317059863,291.3883607730583,N
22056,5.135964476335115,.1446875076964559,218.9659569173944,N
22059,5.179479057466177,.1110551173907857,56.95675684418173,N
22149,5.156062535855034,.04582725135253207,70.79875370867192,N
22180,5.182866430902782,.07129092735369615,56.83358210738247,N
22199,5.322780653701496,.07933616364120318,148.8508050944747,N
22203,5.209376345099333,.1019246177824779,290.3336761248876,N
22222,5.075867728076176,.04297758154964158,139.4040658462829,N
22227,5.229292863940258,.1331875464948022,134.6242934799488,N
22404,5.284807912647217,.1190414240761088,139.2592596942775,N
22503,5.228084757009596,.06797470092541412,161.6962169085269,N
22808,5.187117981962086,.1835379960652483,176.3304771896024,N
23075,5.215729977891803,.1703866010852304,152.0937029588619,N
23114,5.20602900401826,.05139822248858603,174.905853686416,N
23118,5.185125325910172,.2034874456840773,150.1389993483358,N
23119,5.255550757825445,.1312350219711071,206.1905008962061,N
23123,5.332086980813407,.05832581357261388,148.5334893810018,N
23126,5.224229109652105,.02597327640820484,248.2654379648049,N
23135,5.250672608004319,.05212410864046585,90.57310671554848,N
23144,5.237334547209909,.068675277838875,160.8039044258534,N
23152,5.214974764219637,.150273713365001,164.9733550002051,N
23269,5.215108429043085,.02468756900758373,337.4866417993248,N
23285,5.104717390138903,.05551037259933865,117.5024823521676,N
23355,5.262854625619705,.05982074456716886,181.7821967779982,N
23382,5.216423618935091,.1049781296767611,131.3619048855093,N
23383,5.20479677805791,.1075498450690558,130.7733580566044,N
23463,5.172925868788645,.04927322361786817,77.0285789506944,N
23480,5.201312750423432,.08746644674695407,355.7192157630649,N
23549,5.259810850100573,.0441629922989819,270.6756551317055,N
23622,5.113880689478147,.03408861288616701,120.5231571140866,N
23624,5.218046579158083,.1618062418154143,151.3574925061872,N
23694,5.235416874169243,.03496208584319978,130.9460866667378,N
23706,5.256131716177159,.08976700714492346,188.0445161407066,N
23709,5.15857106708807,.08261321348352255,206.580228819131,N
23710,5.165067379471851,.06190670141975032,180.8045776638788,N
23939,5.087858922739649,.04134966530094566,158.3026235164128,N
23947,5.252933927972309,.06783472151921811,32.30878910835282,N
23958,5.230270934661309,.09876851379786056,119.9218780559616,N
23963,5.188876602268103,.08790783356305554,181.4072144208467,N
23968,5.247127588916308,.1616386388321417,120.9961833807019,N
23970,5.263720719030461,.0655304415282493,132.0477193834945,N
23987,5.189259250543649,.1681388806623058,118.2162271215081,N
24018,5.217916933836552,.04841969627796682,133.3730154928794,N
24022,5.30700807070792,.08953809080991008,166.2788134487504,N
24212,5.065949138229567,.04160984541442397,144.2118703151251,N
24225,5.154735564080668,.03816884300604092,100.6196042178352,N
24233,5.28676619947709,.03860722756502465,186.9858053514674,N
24244,5.177422324640181,.04560185720074782,142.225795273213,N
24275,5.123512340943121,.04349769133101451,78.64751468783321,N
24279,5.167684890405021,.07386490093347682,150.3191052535166,N
24312,5.248869630616914,.1047249292070137,234.1514266385644,N
24313,5.272780443134102,.08444469993319566,187.8896119364051,N
24340,5.215458171073745,.1482971900664928,154.8864453856876,N
24341,5.240724841548544,.06561243600925729,156.869203096585,N
24357,5.324161167607929,.06161631290416378,142.2978927462667,N
24380,5.248291974338329,.0813759663458072,193.0504575210851,N
24390,5.259237876324883,.05543268148757524,92.82278982380684,N
24403,5.263970536545727,.0289865434733047,121.6633779443064,N
24420,5.285292179223316,.05870913477339375,111.6782989442769,N
24426,5.282953401323318,.0841562633169106,172.0152873460835,N
24444,5.170186154550736,.05372218217454865,143.5759756505805,N
24446,5.240684290808703,.07946510968658761,88.08755724808911,N
24448,5.16818929666623,.05184013952038245,85.87154048638274,N
24449,5.223846418212295,.05000833912882305,80.97735150806105,N
24451,5.289709962608521,.129420049060505,106.3610448691432,N
24452,5.172522091190698,.06309817346149468,27.14755489645021,N
24453,5.178511736832055,.05288658972878232,147.7000199470341,N
24454,5.054209412014145,.03313286035690829,105.2528735327593,N
24456,5.185260453663847,.04358563610378686,104.9059914408872,N
24458,5.205639364518583,.08824195330895934,201.6005674070921,N
24459,5.275901875051704,.1170856544179268,136.7788520172662,N
24467,5.25110947269971,.1005065964109815,140.5213263481072,N
24470,5.220110370930123,.08382600026320024,147.3735146920706,N
24471,5.320802805764764,.04568389270193018,77.80007338176404,N
24472,5.160946080615071,.04800913170842167,98.27153794981922,N
24479,5.154316324618514,.08777198704213776,113.2968368857407,N
24485,5.143933002355405,.0415047226777473,240.5638264934384,N
24486,5.186141564364213,.07579916196909217,249.1197469457251,N
24498,5.250545120899876,.03524365531097685,76.12755075387577,N
24501,5.187760363458875,.1044303933450352,141.2029809559683,N
24505,5.229290098679137,.04814255263878586,257.0973850975798,N
24506,5.317212402013398,.02985217196852508,119.2538589942774,N
24508,5.242852769277335,.07685261138399775,145.8887801865154,N
24519,5.214430516700112,.08780047582243691,90.87882465700254,N
24528,5.269816783826696,.1041695081412192,131.8708167639153,N
24530,5.142471399586866,.1175753619462042,183.6894256919362,N
24531,5.262724904296562,.08624767695214969,137.2025004353772,N
24534,5.19687434808305,.08165854751938172,264.1937978530358,N
24536,5.197865029762196,.06447817847486906,102.4562724709949,N
24537,5.161803414321466,.08130227202372428,184.6111565879974,N
24539,5.307385549369865,.08474895142647446,109.8547204367433,N
24587,5.17409222954046,.01143395674515142,66.8161719018798,N
24603,5.169270870817575,.1297362172824166,131.5858564578089,N
24882,5.2081602574431,.06004627996958362,115.7001925197474,N
25344,5.308806218288044,.06733283368097252,147.071370956705,N
25347,5.251746402957227,.07100313564355622,103.3507763508019,N
25883,5.122357116105491,.01871857669322087,209.7729413904175,N
25895,5.20884794209074,.07673267280358645,346.4668957359377,N
25910,5.175143110412203,.02278797530923375,228.6895942161559,N
25911,5.231003598359849,.04309571797152262,132.6412770798865,N
25937,5.29560680981416,.06445868478719984,154.3120814583416,N
25938,5.131817275586761,.1647649273302204,126.7045058192569,N
26057,5.204620679968878,.1081680746833589,138.9131889776155,N
26486,5.261086461707952,.06917578799071235,102.1576345458853,N
26510,5.282588227453993,.0821482337520754,182.9058875636419,N
26601,5.267816223304377,.0911074028048037,169.8275979548428,N
26705,5.213947824088568,.08881514443731474,165.0016631846567,N
26763,5.336106353607214,.06736257222890625,188.4767062007455,N
28958,5.29179086045646,.08294131884197105,154.6337277061693,N
28960,5.318499978332815,.03460524385668582,212.0886185253958,N
29196,5.259327528947969,.05336439891536367,345.1567241470859,N
29314,5.282187498353496,.07199384440837732,194.3021256146175,N
29603,5.153750345451525,.03258825481943745,138.5969563221345,N
29976,5.15066151972715,.01154368237705963,37.61924296619935,N
29977,5.234373351550512,.08750185177594845,162.5875883687141,N
30020,5.27157966717139,.04671288837861083,183.8362897749889,N
30102,5.252470148735319,.0409209125857137,265.3383515764343,N
30498,5.290047126979148,.08906430698806772,103.4334319987477,N
30499,5.1686401039035,.05763695215496387,85.51962488722791,N
30504,5.221359006138415,.06134048252428535,237.2090976491057,N
30505,5.190747795511544,.08421700093756733,73.35250729878869,N
30506,5.1253815434968,.0815099382989084,103.566597569323,N
30508,5.098137797415487,.04657459930758963,133.8706540265782,N
30510,5.270338665364926,.125996315381048,198.2090910048724,N
30698,5.187097880591265,.06306415595208928,130.0618327896855,N
30704,5.223417019728528,.03802183001283123,167.7621279974518,N
30705,5.207295826130653,.05924290531485542,75.6167676345619,N
30708,5.213322848099094,.01312534305609904,29.30440207328659,N
30791,5.226845965400351,.06152014417860038,51.47455958575579,N
30792,5.226771813467444,.03458587421289724,238.7202685931776,N
30793,5.243910030785255,.05994263880374991,65.88256514968089,N
30806,5.241622280791802,.03410834144391063,268.815956204931,N
30807,5.167739041933514,.05560154236072019,181.3585360085503,N
30942,5.173698139925839,.06879273560017769,60.16869805737763,N
31037,5.251495630881281,.1294148016229572,240.5123980044339,N
31342,5.227661205271044,.07506818341088747,166.8027317759038,N
31344,5.352040417703988,.0374383298779872,101.94757754537,N
31806,5.194503347158407,.0948994297441695,135.3487534860545,N
31814,5.322241774276722,.06968248234108976,138.9944854919117,N
31819,5.19658941663426,.004858994069858784,162.3064537137261,N
31820,5.287409842402871,.07703405374297018,188.3039651592361,N
31821,5.238921582603008,.06003127102478076,135.9947806626423,N
31835,5.123719999921247,.05124623954117787,161.1042034505245,N
32339,5.212965578873182,.1117127127643701,9.076578537356143,N
32356,5.216247375464257,.1548401600143502,146.8097716626085,N
32370,5.146544175978577,.05720124556821148,142.0329130129219,N
32396,5.226327319135752,.1286882941184118,98.43304583325408,N
32397,5.24830469390158,.00739930318802719,170.4559529199986,N
32420,5.335682071619652,.06712206777060969,137.7714386814408,N
32430,5.319465146869611,.05484080443586061,129.4245609873011,N
32434,5.201667374365623,.1478227076347543,102.2177164935879,N
32435,5.233933004175345,.1251622331214565,175.5456912070703,N
32437,5.206884586396432,.1218741548998086,155.560696832946,N
32440,5.135623313225678,.02537680261175648,157.3963173622097,N
32451,5.234181152405519,.09738510739967057,126.7140892995633,N
32461,5.148871692268952,.06825524867134265,124.5671213454384,N
32464,5.225276579229562,.01804308095037273,342.9279221576386,N
32467,5.176717887900453,.03402524177031698,79.89928870645639,N
32471,5.29274351697296,.04980974440456878,163.5109606597508,N
32475,5.216119620174943,.09446227598753409,151.3966614579877,N
