1,0.8000,0.8000,3.709,4.571,-0.440,6.105,0.603,0.849,0.472,0.867,2.039,0.395,1.167,0.468,0.076,0.065,0.544,0.609,0.610,0.501
2,0.8069,0.8069,3.712,4.562,-0.414,6.032,0.571,0.834,0.467,0.859,2.014,0.392,1.150,0.463,0.075,0.064,0.538,0.602,0.603,0.496
3,0.8139,0.8139,3.715,4.554,-0.389,5.960,0.539,0.819,0.461,0.850,1.988,0.389,1.133,0.458,0.074,0.063,0.532,0.595,0.595,0.491
4,0.8208,0.8208,3.718,4.545,-0.364,5.889,0.507,0.805,0.455,0.842,1.962,0.387,1.116,0.453,0.073,0.061,0.526,0.588,0.588,0.486
5,0.8278,0.8278,3.722,4.535,-0.338,5.813,0.467,0.786,0.448,0.830,1.925,0.383,1.090,0.445,0.072,0.060,0.516,0.576,0.576,0.478
6,0.8347,0.8347,3.725,4.526,-0.313,5.742,0.441,0.774,0.442,0.821,1.895,0.380,1.069,0.437,0.071,0.058,0.507,0.566,0.565,0.470
7,0.8417,0.8417,3.727,4.515,-0.287,5.672,0.423,0.765,0.438,0.815,1.875,0.377,1.054,0.431,0.070,0.058,0.501,0.559,0.558,0.465
8,0.8486,0.8486,3.730,4.504,-0.261,5.599,0.396,0.752,0.432,0.806,1.844,0.374,1.033,0.423,0.069,0.056,0.492,0.548,0.547,0.458
9,0.8556,0.8556,3.733,4.492,-0.235,5.525,0.370,0.739,0.426,0.798,1.814,0.371,1.011,0.415,0.068,0.055,0.482,0.537,0.537,0.450
10,0.8625,0.8625,3.736,4.480,-0.209,5.452,0.343,0.726,0.421,0.789,1.783,0.368,0.989,0.406,0.067,0.054,0.473,0.527,0.526,0.442
11,0.8694,0.8694,3.738,4.467,-0.182,5.378,0.325,0.717,0.417,0.783,1.762,0.366,0.975,0.400,0.066,0.053,0.467,0.519,0.519,0.437
12,0.8764,0.8764,3.741,4.454,-0.155,5.302,0.299,0.704,0.411,0.773,1.731,0.362,0.953,0.392,0.065,0.051,0.457,0.508,0.507,0.429
