1,0.8000,0.8000,3.688,4.646,-0.599,6.590,0.836,0.955,0.523,0.945,2.261,0.421,1.311,0.511,0.084,0.075,0.595,0.671,0.673,0.549
2,0.8100,0.8100,3.692,4.641,-0.573,6.503,0.791,0.933,0.512,0.927,2.212,0.415,1.280,0.501,0.083,0.073,0.584,0.657,0.659,0.538
3,0.8200,0.8200,3.696,4.637,-0.547,6.416,0.745,0.912,0.500,0.909,2.162,0.409,1.248,0.492,0.081,0.071,0.572,0.643,0.645,0.527
4,0.8300,0.8300,3.699,4.631,-0.522,6.337,0.710,0.895,0.492,0.895,2.124,0.404,1.224,0.484,0.079,0.069,0.564,0.633,0.634,0.519
5,0.8400,0.8400,3.703,4.626,-0.496,6.262,0.669,0.877,0.484,0.884,2.091,0.400,1.201,0.478,0.078,0.067,0.556,0.624,0.625,0.512
6,0.8500,0.8500,3.707,4.621,-0.470,6.186,0.627,0.858,0.477,0.874,2.057,0.397,1.179,0.472,0.077,0.066,0.548,0.614,0.615,0.506
7,0.8600,0.8600,3.711,4.615,-0.445,6.113,0.585,0.839,0.469,0.862,2.024,0.393,1.156,0.465,0.075,0.064,0.541,0.605,0.605,0.499
8,0.8700,0.8700,3.714,4.609,-0.419,6.039,0.553,0.824,0.464,0.854,1.998,0.390,1.139,0.460,0.074,0.063,0.535,0.597,0.598,0.494
9,0.8800,0.8800,3.718,4.605,-0.395,5.967,0.510,0.804,0.456,0.843,1.963,0.387,1.116,0.454,0.073,0.061,0.527,0.588,0.588,0.488
10,0.8900,0.8900,3.722,4.600,-0.370,5.893,0.471,0.786,0.448,0.831,1.926,0.383,1.090,0.445,0.071,0.059,0.517,0.576,0.576,0.479
11,0.9000,0.9000,3.725,4.595,-0.346,5.826,0.444,0.773,0.443,0.822,1.896,0.380,1.069,0.437,0.070,0.058,0.508,0.566,0.565,0.472
12,0.9100,0.9100,3.729,4.588,-0.322,5.755,0.409,0.756,0.435,0.810,1.856,0.375,1.040,0.426,0.069,0.056,0.495,0.552,0.551,0.461
13,0.9200,0.9200,3.732,4.582,-0.298,5.686,0.383,0.743,0.429,0.801,1.825,0.372,1.019,0.418,0.068,0.055,0.486,0.541,0.540,0.454
14,0.9300,0.9300,3.735,4.575,-0.274,5.618,0.356,0.730,0.423,0.792,1.794,0.369,0.997,0.410,0.067,0.054,0.477,0.530,0.529,0.446
15,0.9400,0.9400,3.738,4.569,-0.250,5.549,0.329,0.717,0.418,0.783,1.763,0.366,0.975,0.401,0.066,0.052,0.467,0.519,0.519,0.438
16,0.9500,0.9500,3.741,4.563,-0.227,5.483,0.303,0.704,0.411,0.774,1.732,0.362,0.954,0.393,0.064,0.051,0.458,0.508,0.507,0.430
17,0.9600,0.9600,3.744,4.556,-0.204,5.418,0.279,0.692,0.404,0.762,1.702,0.357,0.935,0.385,0.062,0.049,0.448,0.497,0.496,0.422
18,0.9700,0.9700,3.747,4.550,-0.181,5.354,0.255,0.680,0.397,0.750,1.671,0.352,0.916,0.377,0.060,0.048,0.438,0.486,0.485,0.413
19,0.9800,0.9800,3.750,4.544,-0.158,5.289,0.231,0.667,0.390,0.738,1.640,0.347,0.897,0.369,0.058,0.047,0.428,0.474,0.473,0.405
20,0.9900,0.9900,3.753,4.537,-0.136,5.226,0.207,0.655,0.383,0.725,1.608,0.342,0.878,0.361,0.056,0.045,0.418,0.463,0.461,0.397
21,1.0000,1.0000,3.756,4.531,-0.113,5.161,0.183,0.642,0.376,0.713,1.577,0.337,0.859,0.353,0.054,0.044,0.408,0.451,0.450,0.388
22,1.0100,1.0100,3.759,4.523,-0.091,5.098,0.158,0.629,0.369,0.701,1.545,0.332,0.839,0.345,0.052,0.042,0.397,0.440,0.438,0.380
23,1.0200,1.0200,3.761,4.515,-0.069,5.039,0.147,0.621,0.364,0.693,1.529,0.329,0.831,0.341,0.052,0.041,0.393,0.434,0.432,0.376
24,1.0300,1.0300,3.763,4.506,-0.048,4.984,0.138,0.615,0.360,0.685,1.515,0.325,0.825,0.337,0.052,0.041,0.389,0.429,0.428,0.374
25,1.0400,1.0400,3.765,4.498,-0.026,4.926,0.129,0.608,0.356,0.678,1.501,0.322,0.819,0.333,0.052,0.040,0.385,0.425,0.423,0.371
26,1.0500,1.0500,3.768,4.490,-0.005,4.869,0.117,0.597,0.350,0.666,1.480,0.316,0.809,0.327,0.051,0.039,0.379,0.418,0.416,0.367
27,1.0600,1.0600,3.770,4.482,0.016,4.813,0.108,0.590,0.345,0.658,1.466,0.313,0.803,0.323,0.051,0.038,0.375,0.413,0.411,0.364
28,1.0700,1.0700,3.772,4.474,0.037,4.758,0.099,0.583,0.341,0.650,1.452,0.309,0.797,0.319,0.051,0.038,0.371,0.408,0.406,0.361
