1,0.8000,0.8000,3.702,4.604,-0.502,6.279,0.678,0.882,0.486,0.887,2.099,0.401,1.207,0.479,0.078,0.068,0.558,0.626,0.627,0.513
2,0.8100,0.8100,3.706,4.595,-0.470,6.188,0.636,0.863,0.478,0.876,2.065,0.397,1.184,0.473,0.077,0.066,0.550,0.616,0.617,0.507
3,0.8200,0.8200,3.710,4.586,-0.438,6.098,0.594,0.844,0.471,0.865,2.031,0.394,1.162,0.467,0.076,0.065,0.542,0.607,0.608,0.500
4,0.8300,0.8300,3.715,4.576,-0.405,6.001,0.540,0.819,0.461,0.851,1.989,0.389,1.133,0.459,0.074,0.063,0.532,0.595,0.595,0.492
5,0.8400,0.8400,3.719,4.565,-0.372,5.906,0.497,0.800,0.454,0.839,1.954,0.386,1.110,0.452,0.073,0.061,0.525,0.585,0.585,0.485
6,0.8500,0.8500,3.723,4.555,-0.340,5.815,0.460,0.782,0.446,0.828,1.916,0.382,1.083,0.442,0.071,0.059,0.514,0.573,0.572,0.476
7,0.8600,0.8600,3.727,4.544,-0.308,5.725,0.424,0.765,0.438,0.816,1.875,0.377,1.055,0.431,0.070,0.057,0.501,0.559,0.558,0.466
8,0.8700,0.8700,3.731,4.532,-0.276,5.634,0.389,0.748,0.431,0.804,1.835,0.373,1.026,0.420,0.068,0.056,0.489,0.544,0.544,0.455
9,0.8800,0.8800,3.735,4.520,-0.243,5.540,0.353,0.730,0.423,0.792,1.794,0.369,0.997,0.409,0.067,0.054,0.476,0.530,0.529,0.445
10,0.8900,0.8900,3.739,4.508,-0.211,5.448,0.317,0.712,0.415,0.780,1.752,0.365,0.968,0.398,0.066,0.052,0.464,0.516,0.515,0.435
11,0.9000,0.9000,3.742,4.495,-0.178,5.358,0.292,0.700,0.409,0.769,1.721,0.361,0.947,0.390,0.064,0.051,0.454,0.505,0.504,0.427
12,0.9100,0.9100,3.746,4.480,-0.146,5.268,0.261,0.683,0.399,0.753,1.680,0.354,0.922,0.379,0.061,0.049,0.441,0.490,0.488,0.416
13,0.9200,0.9200,3.749,4.463,-0.112,5.176,0.237,0.671,0.392,0.741,1.649,0.349,0.903,0.371,0.060,0.047,0.431,0.478,0.477,0.408
14,0.9300,0.9300,3.751,4.446,-0.079,5.089,0.221,0.663,0.387,0.733,1.628,0.346,0.890,0.366,0.058,0.047,0.424,0.471,0.469,0.402
15,0.9400,0.9400,3.754,4.429,-0.045,4.996,0.197,0.650,0.380,0.721,1.597,0.341,0.871,0.358,0.056,0.045,0.414,0.459,0.458,0.394
16,0.9500,0.9500,3.757,4.412,-0.012,4.905,0.173,0.637,0.373,0.709,1.565,0.335,0.851,0.349,0.054,0.044,0.404,0.447,0.446,0.386
17,0.9600,0.9600,3.759,4.390,0.021,4.817,0.157,0.628,0.368,0.700,1.544,0.332,0.838,0.344,0.053,0.043,0.397,0.440,0.438,0.380
18,0.9700,0.9700,3.761,4.369,0.054,4.731,0.146,0.621,0.364,0.692,1.527,0.329,0.830,0.339,0.053,0.042,0.392,0.434,0.433,0.377
19,0.9800,0.9800,3.762,4.343,0.090,4.639,0.142,0.617,0.362,0.689,1.520,0.327,0.827,0.337,0.053,0.042,0.390,0.432,0.430,0.376
20,0.9900,0.9900,3.764,4.317,0.127,4.544,0.134,0.610,0.357,0.681,1.506,0.323,0.820,0.333,0.053,0.041,0.386,0.427,0.426,0.373
21,1.0000,1.0000,3.765,4.290,0.165,4.447,0.130,0.606,0.355,0.677,1.499,0.322,0.817,0.331,0.053,0.041,0.384,0.425,0.423,0.372
22,1.0100,1.0100,3.766,4.262,0.200,4.358,0.126,0.603,0.353,0.673,1.491,0.320,0.814,0.328,0.053,0.041,0.381,0.423,0.421,0.371
23,1.0200,1.0200,3.767,4.233,0.236,4.267,0.122,0.599,0.351,0.669,1.484,0.318,0.810,0.326,0.053,0.041,0.379,0.420,0.419,0.369
24,1.0300,1.0300,3.766,4.197,0.274,4.173,0.126,0.602,0.353,0.673,1.491,0.320,0.813,0.328,0.053,0.041,0.381,0.423,0.421,0.371
25,1.0400,1.0400,3.764,4.152,0.315,4.073,0.134,0.609,0.357,0.680,1.504,0.323,0.819,0.331,0.054,0.042,0.385,0.427,0.426,0.374
26,1.0500,1.0500,3.761,4.101,0.358,3.970,0.145,0.619,0.363,0.692,1.524,0.329,0.828,0.336,0.054,0.044,0.390,0.434,0.433,0.378
27,1.0600,1.0600,3.755,4.039,0.401,3.876,0.186,0.644,0.377,0.716,1.582,0.339,0.862,0.350,0.058,0.047,0.408,0.455,0.454,0.392
28,1.0658,1.0658,3.747,3.989,0.421,3.846,0.245,0.679,0.395,0.747,1.665,0.352,0.912,0.371,0.063,0.051,0.434,0.486,0.485,0.412
29,1.0691,1.0691,3.738,3.950,0.426,3.856,0.315,0.718,0.414,0.780,1.756,0.366,0.971,0.395,0.068,0.056,0.463,0.519,0.518,0.433
