1,0.8000,0.8000,3.704,4.596,-0.485,6.231,0.657,0.872,0.482,0.881,2.082,0.399,1.196,0.476,0.078,0.067,0.554,0.621,0.622,0.510
2,0.8083,0.8083,3.707,4.587,-0.457,6.153,0.625,0.858,0.476,0.873,2.057,0.397,1.179,0.471,0.077,0.066,0.548,0.614,0.615,0.505
3,0.8167,0.8167,3.711,4.578,-0.429,6.072,0.583,0.839,0.469,0.862,2.023,0.393,1.156,0.465,0.075,0.064,0.540,0.605,0.605,0.498
4,0.8250,0.8250,3.715,4.569,-0.401,5.991,0.540,0.819,0.461,0.850,1.989,0.389,1.133,0.458,0.074,0.063,0.532,0.595,0.595,0.492
5,0.8333,0.8333,3.718,4.560,-0.373,5.912,0.507,0.805,0.455,0.842,1.963,0.387,1.116,0.454,0.073,0.061,0.526,0.588,0.588,0.487
6,0.8417,0.8417,3.722,4.550,-0.345,5.830,0.468,0.786,0.448,0.830,1.926,0.383,1.090,0.445,0.072,0.060,0.517,0.576,0.576,0.478
7,0.8500,0.8500,3.725,4.540,-0.317,5.753,0.442,0.774,0.442,0.822,1.895,0.380,1.069,0.437,0.071,0.058,0.507,0.566,0.565,0.471
8,0.8583,0.8583,3.729,4.530,-0.289,5.672,0.406,0.756,0.434,0.810,1.855,0.375,1.040,0.426,0.069,0.057,0.495,0.552,0.551,0.460
9,0.8667,0.8667,3.732,4.520,-0.261,5.593,0.380,0.743,0.429,0.801,1.824,0.372,1.019,0.418,0.068,0.055,0.486,0.541,0.540,0.453
10,0.8750,0.8750,3.735,4.509,-0.233,5.515,0.353,0.730,0.423,0.792,1.794,0.369,0.997,0.409,0.067,0.054,0.476,0.530,0.529,0.445
11,0.8833,0.8833,3.738,4.498,-0.205,5.436,0.326,0.717,0.417,0.783,1.763,0.366,0.975,0.401,0.066,0.053,0.467,0.519,0.519,0.437
12,0.8917,0.8917,3.741,4.485,-0.176,5.355,0.299,0.704,0.411,0.773,1.731,0.362,0.953,0.392,0.065,0.051,0.457,0.508,0.507,0.429
13,0.9000,0.9000,3.744,4.472,-0.147,5.275,0.276,0.692,0.404,0.761,1.701,0.357,0.935,0.384,0.063,0.050,0.447,0.497,0.496,0.421
14,0.9083,0.9083,3.747,4.457,-0.118,5.196,0.252,0.679,0.397,0.749,1.670,0.352,0.916,0.376,0.061,0.048,0.437,0.486,0.485,0.413
15,0.9167,0.9167,3.749,4.442,-0.089,5.118,0.237,0.671,0.392,0.741,1.649,0.349,0.903,0.371,0.060,0.048,0.431,0.478,0.477,0.407
16,0.9250,0.9250,3.752,4.427,-0.060,5.038,0.213,0.658,0.385,0.729,1.618,0.344,0.884,0.363,0.058,0.046,0.421,0.467,0.465,0.399
