1,0.8000,0.8000,3.691,4.636,-0.575,6.514,0.802,0.939,0.515,0.931,2.224,0.417,1.288,0.504,0.083,0.074,0.587,0.660,0.662,0.541
2,0.8100,0.8100,3.695,4.630,-0.547,6.422,0.756,0.917,0.503,0.913,2.174,0.410,1.256,0.494,0.081,0.071,0.575,0.647,0.648,0.530
3,0.8200,0.8200,3.699,4.624,-0.520,6.332,0.710,0.895,0.491,0.895,2.124,0.404,1.224,0.484,0.079,0.069,0.564,0.633,0.634,0.518
4,0.8300,0.8300,3.704,4.618,-0.492,6.249,0.658,0.872,0.482,0.882,2.082,0.399,1.196,0.476,0.078,0.067,0.554,0.621,0.622,0.510
5,0.8400,0.8400,3.708,4.612,-0.465,6.171,0.616,0.853,0.475,0.871,2.049,0.396,1.173,0.470,0.076,0.065,0.546,0.612,0.612,0.504
6,0.8500,0.8500,3.711,4.607,-0.438,6.095,0.584,0.839,0.469,0.862,2.023,0.393,1.156,0.465,0.075,0.064,0.541,0.605,0.605,0.499
7,0.8600,0.8600,3.715,4.600,-0.411,6.016,0.542,0.819,0.462,0.851,1.989,0.389,1.133,0.459,0.074,0.062,0.533,0.595,0.595,0.492
8,0.8700,0.8700,3.719,4.594,-0.385,5.939,0.498,0.800,0.454,0.840,1.955,0.386,1.110,0.452,0.073,0.061,0.525,0.585,0.585,0.486
9,0.8800,0.8800,3.723,4.588,-0.358,5.861,0.461,0.782,0.446,0.828,1.916,0.382,1.083,0.443,0.071,0.059,0.514,0.573,0.572,0.477
10,0.8900,0.8900,3.727,4.582,-0.332,5.785,0.426,0.765,0.439,0.816,1.876,0.377,1.055,0.432,0.070,0.057,0.501,0.559,0.558,0.466
11,0.9000,0.9000,3.731,4.575,-0.306,5.709,0.391,0.748,0.431,0.804,1.835,0.373,1.026,0.421,0.068,0.055,0.489,0.544,0.544,0.456
12,0.9100,0.9100,3.734,4.567,-0.279,5.633,0.364,0.735,0.425,0.795,1.805,0.370,1.004,0.412,0.067,0.054,0.480,0.534,0.533,0.448
13,0.9200,0.9200,3.737,4.559,-0.254,5.562,0.337,0.721,0.419,0.786,1.774,0.367,0.982,0.404,0.066,0.053,0.470,0.523,0.522,0.440
14,0.9300,0.9300,3.740,4.551,-0.228,5.488,0.310,0.708,0.413,0.777,1.742,0.364,0.960,0.396,0.065,0.051,0.461,0.512,0.511,0.432
15,0.9400,0.9400,3.743,4.542,-0.202,5.416,0.286,0.696,0.407,0.766,1.712,0.359,0.941,0.388,0.063,0.050,0.451,0.501,0.500,0.424
16,0.9500,0.9500,3.747,4.534,-0.177,5.344,0.255,0.679,0.397,0.750,1.671,0.352,0.916,0.377,0.061,0.048,0.438,0.486,0.485,0.413
17,0.9600,0.9600,3.750,4.525,-0.152,5.274,0.230,0.667,0.390,0.737,1.640,0.347,0.897,0.369,0.059,0.047,0.428,0.474,0.473,0.405
18,0.9700,0.9700,3.753,4.516,-0.126,5.201,0.206,0.654,0.383,0.725,1.608,0.342,0.878,0.361,0.057,0.045,0.418,0.463,0.462,0.397
19,0.9800,0.9800,3.756,4.507,-0.101,5.131,0.182,0.642,0.376,0.713,1.577,0.337,0.859,0.353,0.055,0.044,0.408,0.451,0.450,0.388
20,0.9900,0.9900,3.759,4.498,-0.075,5.058,0.158,0.629,0.369,0.701,1.545,0.332,0.839,0.345,0.053,0.042,0.397,0.440,0.438,0.380
21,1.0000,1.0000,3.762,4.489,-0.050,4.990,0.142,0.618,0.362,0.689,1.522,0.327,0.828,0.339,0.052,0.041,0.391,0.432,0.430,0.375
22,1.0100,1.0100,3.764,4.478,-0.026,4.927,0.134,0.611,0.358,0.681,1.508,0.323,0.821,0.335,0.052,0.040,0.387,0.427,0.425,0.372
23,1.0200,1.0200,3.765,4.466,-0.003,4.868,0.129,0.607,0.356,0.677,1.501,0.322,0.818,0.333,0.052,0.040,0.385,0.425,0.423,0.371
24,1.0300,1.0300,3.767,4.455,0.021,4.805,0.121,0.600,0.352,0.670,1.487,0.318,0.812,0.329,0.052,0.040,0.381,0.420,0.418,0.368
25,1.0400,1.0400,3.769,4.443,0.044,4.745,0.112,0.593,0.347,0.662,1.473,0.315,0.806,0.325,0.052,0.039,0.376,0.415,0.414,0.366
26,1.0500,1.0500,3.771,4.431,0.067,4.684,0.104,0.586,0.343,0.654,1.458,0.311,0.799,0.321,0.052,0.038,0.372,0.411,0.409,0.363
27,1.0600,1.0600,3.773,4.420,0.090,4.623,0.095,0.579,0.339,0.646,1.444,0.307,0.793,0.317,0.051,0.038,0.368,0.406,0.404,0.360
28,1.0700,1.0700,3.775,4.408,0.113,4.562,0.087,0.572,0.334,0.638,1.430,0.304,0.787,0.313,0.051,0.037,0.364,0.401,0.399,0.358
29,1.0800,1.0800,3.776,4.396,0.136,4.503,0.083,0.568,0.332,0.634,1.422,0.302,0.783,0.311,0.051,0.037,0.362,0.399,0.397,0.356
30,1.0900,1.0900,3.778,4.385,0.158,4.444,0.074,0.561,0.328,0.626,1.408,0.298,0.777,0.307,0.051,0.036,0.358,0.394,0.392,0.354
31,1.1000,1.1000,3.780,4.373,0.180,4.385,0.070,0.554,0.324,0.618,1.388,0.295,0.765,0.302,0.051,0.035,0.353,0.388,0.386,0.349
32,1.1100,1.1100,3.781,4.360,0.202,4.328,0.068,0.551,0.322,0.615,1.378,0.293,0.759,0.300,0.050,0.035,0.350,0.384,0.383,0.347
33,1.1200,1.1200,3.782,4.348,0.224,4.271,0.066,0.548,0.320,0.611,1.368,0.291,0.752,0.297,0.050,0.034,0.347,0.381,0.379,0.344
34,1.1300,1.1300,3.784,4.336,0.245,4.215,0.061,0.541,0.316,0.603,1.348,0.288,0.740,0.292,0.049,0.033,0.341,0.375,0.373,0.340
35,1.1400,1.1400,3.785,4.323,0.267,4.158,0.059,0.538,0.314,0.600,1.338,0.286,0.733,0.289,0.049,0.033,0.339,0.371,0.370,0.337
