1,0.8000,0.8000,3.689,4.641,-0.590,6.562,0.824,0.950,0.521,0.940,2.249,0.420,1.304,0.509,0.084,0.075,0.593,0.667,0.669,0.546
2,0.8100,0.8100,3.693,4.636,-0.563,6.473,0.779,0.928,0.509,0.922,2.199,0.413,1.272,0.499,0.082,0.073,0.581,0.654,0.655,0.535
3,0.8200,0.8200,3.697,4.631,-0.536,6.383,0.733,0.906,0.497,0.904,2.149,0.407,1.240,0.489,0.080,0.070,0.569,0.640,0.641,0.524
4,0.8300,0.8300,3.701,4.625,-0.510,6.302,0.689,0.886,0.488,0.890,2.107,0.402,1.212,0.481,0.079,0.068,0.560,0.628,0.629,0.515
5,0.8400,0.8400,3.705,4.620,-0.484,6.226,0.648,0.867,0.481,0.879,2.074,0.398,1.190,0.475,0.077,0.067,0.552,0.619,0.620,0.509
6,0.8500,0.8500,3.709,4.614,-0.458,6.151,0.606,0.848,0.473,0.868,2.040,0.395,1.167,0.468,0.076,0.065,0.544,0.609,0.610,0.502
7,0.8600,0.8600,3.712,4.609,-0.432,6.077,0.574,0.834,0.467,0.860,2.015,0.392,1.150,0.464,0.075,0.064,0.539,0.602,0.603,0.498
8,0.8700,0.8700,3.716,4.604,-0.406,6.001,0.531,0.814,0.460,0.848,1.981,0.388,1.127,0.457,0.074,0.062,0.531,0.593,0.593,0.491
9,0.8800,0.8800,3.720,4.598,-0.381,5.926,0.488,0.795,0.452,0.837,1.946,0.385,1.104,0.451,0.072,0.060,0.523,0.583,0.583,0.484
10,0.8900,0.8900,3.724,4.593,-0.356,5.853,0.453,0.778,0.445,0.825,1.906,0.381,1.076,0.440,0.071,0.058,0.511,0.569,0.569,0.474
11,0.9000,0.9000,3.727,4.588,-0.331,5.783,0.427,0.765,0.439,0.816,1.876,0.377,1.055,0.432,0.070,0.057,0.502,0.559,0.558,0.467
12,0.9100,0.9100,3.731,4.581,-0.306,5.709,0.392,0.748,0.431,0.804,1.835,0.373,1.026,0.421,0.068,0.055,0.489,0.544,0.544,0.456
13,0.9200,0.9200,3.734,4.574,-0.281,5.638,0.365,0.735,0.425,0.795,1.805,0.370,1.004,0.413,0.067,0.054,0.480,0.534,0.533,0.448
14,0.9300,0.9300,3.737,4.567,-0.257,5.569,0.338,0.721,0.419,0.786,1.774,0.367,0.982,0.404,0.066,0.053,0.470,0.523,0.522,0.440
15,0.9400,0.9400,3.740,4.560,-0.233,5.500,0.311,0.708,0.414,0.777,1.743,0.364,0.960,0.396,0.065,0.051,0.461,0.512,0.511,0.432
16,0.9500,0.9500,3.743,4.553,-0.209,5.433,0.287,0.696,0.407,0.766,1.712,0.359,0.941,0.388,0.063,0.050,0.451,0.501,0.500,0.424
17,0.9600,0.9600,3.747,4.546,-0.185,5.364,0.255,0.680,0.397,0.750,1.671,0.352,0.916,0.377,0.060,0.048,0.438,0.486,0.485,0.413
18,0.9700,0.9700,3.750,4.539,-0.161,5.296,0.231,0.667,0.390,0.738,1.640,0.347,0.897,0.369,0.059,0.047,0.428,0.474,0.473,0.405
19,0.9800,0.9800,3.753,4.532,-0.138,5.231,0.207,0.655,0.383,0.725,1.608,0.342,0.878,0.361,0.056,0.045,0.418,0.463,0.462,0.397
20,0.9900,0.9900,3.756,4.525,-0.114,5.163,0.183,0.642,0.376,0.713,1.577,0.337,0.859,0.353,0.054,0.044,0.408,0.451,0.450,0.388
21,1.0000,1.0000,3.758,4.517,-0.091,5.101,0.166,0.633,0.371,0.705,1.556,0.334,0.846,0.348,0.053,0.043,0.401,0.443,0.442,0.383
22,1.0100,1.0100,3.761,4.508,-0.068,5.037,0.147,0.621,0.364,0.693,1.529,0.329,0.831,0.341,0.052,0.041,0.393,0.434,0.432,0.376
23,1.0200,1.0200,3.763,4.498,-0.045,4.976,0.138,0.614,0.360,0.685,1.515,0.325,0.825,0.337,0.052,0.041,0.389,0.429,0.428,0.374
24,1.0300,1.0300,3.765,4.489,-0.023,4.919,0.129,0.608,0.356,0.677,1.501,0.322,0.818,0.333,0.052,0.040,0.385,0.425,0.423,0.371
25,1.0400,1.0400,3.767,4.479,-0.001,4.861,0.121,0.601,0.352,0.670,1.487,0.318,0.812,0.329,0.052,0.039,0.381,0.420,0.418,0.368
26,1.0500,1.0500,3.769,4.470,0.021,4.802,0.112,0.594,0.347,0.662,1.473,0.315,0.806,0.325,0.051,0.039,0.377,0.415,0.413,0.366
27,1.0600,1.0600,3.771,4.460,0.043,4.744,0.104,0.586,0.343,0.654,1.459,0.311,0.800,0.321,0.051,0.038,0.373,0.411,0.409,0.363
28,1.0700,1.0700,3.773,4.451,0.065,4.686,0.095,0.579,0.339,0.646,1.444,0.307,0.793,0.317,0.051,0.037,0.369,0.406,0.404,0.360
29,1.0800,1.0800,3.775,4.441,0.087,4.627,0.086,0.572,0.334,0.638,1.430,0.304,0.787,0.313,0.051,0.037,0.364,0.401,0.399,0.358
30,1.0900,1.0900,3.777,4.432,0.108,4.571,0.078,0.565,0.330,0.630,1.416,0.300,0.781,0.309,0.051,0.036,0.360,0.396,0.394,0.355
31,1.1000,1.1000,3.779,4.422,0.129,4.515,0.071,0.558,0.326,0.622,1.399,0.297,0.772,0.305,0.051,0.035,0.356,0.391,0.389,0.351
32,1.1100,1.1100,3.781,4.413,0.150,4.459,0.067,0.552,0.322,0.615,1.379,0.293,0.759,0.300,0.050,0.034,0.350,0.384,0.382,0.346
33,1.1200,1.1200,3.783,4.403,0.171,4.402,0.062,0.545,0.318,0.608,1.359,0.290,0.746,0.295,0.049,0.033,0.345,0.378,0.376,0.342
34,1.1300,1.1300,3.785,4.394,0.192,4.346,0.058,0.539,0.314,0.600,1.339,0.286,0.734,0.290,0.049,0.032,0.339,0.371,0.370,0.337
35,1.1400,1.1400,3.787,4.385,0.212,4.292,0.053,0.532,0.310,0.592,1.318,0.283,0.721,0.285,0.048,0.031,0.333,0.365,0.363,0.332
36,1.1500,1.1500,3.789,4.375,0.233,4.235,0.049,0.526,0.306,0.585,1.298,0.279,0.708,0.280,0.047,0.030,0.328,0.358,0.357,0.327
